Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
https://www.fairchildsemi.com/datasheets/KS/KSC1845.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC1845EBU-ND,KSC1845EBU,Fairchild Semiconductor,TRANS NPN 120V 0.05A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","50mA","120V","300mV @ 1mA, 10mA","50nA (ICBO)","400 @ 1mA, 6V","500mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC1845.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC1845UBU-ND,KSC1845UBU,Fairchild Semiconductor,TRANS NPN 120V 0.05A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","50mA","120V","300mV @ 1mA, 10mA","50nA (ICBO)","600 @ 1mA, 6V","500mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSA539.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA539YBU-ND,KSA539YBU,Fairchild Semiconductor,TRANS PNP 45V 0.2A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","200mA","45V","500mV @ 15mA, 150mA","100nA (ICBO)","120 @ 50mA, 1V","400mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC1845.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC1845PBU-ND,KSC1845PBU,Fairchild Semiconductor,TRANS NPN 120V 0.05A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","50mA","120V","300mV @ 1mA, 10mA","50nA (ICBO)","200 @ 1mA, 6V","500mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC1845.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC1845PTA-ND,KSC1845PTA,Fairchild Semiconductor,TRANS NPN 120V 0.05A TO-92,0,0,"Call","0","8000","Tape & Box (TB)","-","Obsolete","NPN","50mA","120V","300mV @ 1mA, 10mA","50nA (ICBO)","200 @ 1mA, 6V","500mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSD227.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSD227GTA-ND,KSD227GTA,Fairchild Semiconductor,TRANS NPN 25V 0.3A TO-92,0,0,"Call","0","48000","Tape & Box (TB)","-","Obsolete","NPN","300mA","25V","400mV @ 30mA, 300mA","100nA (ICBO)","200 @ 50mA, 1V","400mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC815.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC815CYBU-ND,KSC815CYBU,Fairchild Semiconductor,TRANS NPN 45V 0.2A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","200mA","45V","400mV @ 15mA, 150mA","100nA (ICBO)","120 @ 50mA, 1V","400mW","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA642.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA642OTA-ND,KSA642OTA,Fairchild Semiconductor,TRANS PNP 25V 0.3A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","300mA","25V","600mV @ 30mA, 300mA","100nA (ICBO)","70 @ 50mA, 1V","400mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC815.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC815OBU-ND,KSC815OBU,Fairchild Semiconductor,TRANS NPN 45V 0.2A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","200mA","45V","400mV @ 15mA, 150mA","100nA (ICBO)","70 @ 50mA, 1V","400mW","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA642.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA642YTA-ND,KSA642YTA,Fairchild Semiconductor,TRANS PNP 25V 0.3A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","300mA","25V","600mV @ 30mA, 300mA","100nA (ICBO)","120 @ 50mA, 1V","400mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA642.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA642CYBU-ND,KSA642CYBU,Fairchild Semiconductor,TRANS PNP 25V 0.3A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","300mA","25V","600mV @ 30mA, 300mA","100nA (ICBO)","120 @ 50mA, 1V","400mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC838.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC838OBU-ND,KSC838OBU,Fairchild Semiconductor,TRANS NPN 30V 0.03A TO-92,0,0,"Call","0","20000","Bulk","-","Obsolete","NPN","30mA","30V","400mV @ 1mA, 10mA","100nA (ICBO)","70 @ 2mA, 12V","250mW","250MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KST5087.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KST5086MTF-ND,KST5086MTF,Fairchild Semiconductor,TRANS PNP 50V 0.05A SOT-23,0,0,"Call","0","9000","Tape & Reel (TR)","-","Obsolete","PNP","50mA","50V","300mV @ 1mA, 10mA","50nA (ICBO)","150 @ 100µA, 5V","350mW","40MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/package-drawings/MA/MA03B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KSC2715YMTF-ND,KSC2715YMTF,Fairchild Semiconductor,TRANS NPN 30V 0.05A SOT-23,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","50mA","30V","400mV @ 1mA, 10mA","100nA (ICBO)","120 @ 2mA, 12V","150mW","400MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KST4126.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KST4126MTF-ND,KST4126MTF,Fairchild Semiconductor,TRANS PNP 25V 0.2A SOT-23,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","200mA","25V","400mV @ 5mA, 50mA","50nA (ICBO)","120 @ 2mA, 1V","350mW","250MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KST4124.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KST4124MTF-ND,KST4124MTF,Fairchild Semiconductor,TRANS NPN 25V 0.2A SOT-23,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","200mA","25V","300mV @ 5mA, 50mA","50nA (ICBO)","120 @ 2mA, 1V","350mW","300MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KST4123.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KST4123MTF-ND,KST4123MTF,Fairchild Semiconductor,TRANS NPN 30V 0.2A SOT-23,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","200mA","30V","300mV @ 5mA, 50mA","50nA (ICBO)","50 @ 2mA, 1V","350mW","250MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KST4125.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KST4125MTF-ND,KST4125MTF,Fairchild Semiconductor,TRANS PNP 30V 0.2A SOT-23,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","200mA","30V","400mV @ 5mA, 50mA","50nA (ICBO)","50 @ 2mA, 1V","350mW","200MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC838.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC838OTA-ND,KSC838OTA,Fairchild Semiconductor,TRANS NPN 30V 0.03A TO-92,0,0,"Call","0","16000","Tape & Box (TB)","-","Obsolete","NPN","30mA","30V","400mV @ 1mA, 10mA","100nA (ICBO)","70 @ 2mA, 12V","250mW","250MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC838.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC838YBU-ND,KSC838YBU,Fairchild Semiconductor,TRANS NPN 30V 0.03A TO-92,0,0,"Call","0","20000","Bulk","-","Obsolete","NPN","30mA","30V","400mV @ 1mA, 10mA","100nA (ICBO)","120 @ 2mA, 12V","250mW","250MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/package-drawings/MA/MA03B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KSC2715OMTF-ND,KSC2715OMTF,Fairchild Semiconductor,TRANS NPN 30V 0.05A SOT-23,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","50mA","30V","400mV @ 1mA, 10mA","100nA (ICBO)","70 @ 2mA, 12V","150mW","400MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC839.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC839CYTA-ND,KSC839CYTA,Fairchild Semiconductor,TRANS NPN 30V 0.1A TO-92,0,0,"Call","0","16000","Tape & Box (TB)","-","Obsolete","NPN","100mA","30V","400mV @ 1mA, 10mA","100nA (ICBO)","120 @ 2mA, 12V","250mW","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC838.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC838CYBU-ND,KSC838CYBU,Fairchild Semiconductor,TRANS NPN 30V 0.03A TO-92,0,0,"Call","0","20000","Bulk","-","Obsolete","NPN","30mA","30V","400mV @ 1mA, 10mA","100nA (ICBO)","120 @ 2mA, 12V","250mW","250MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC838.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC838CYTA-ND,KSC838CYTA,Fairchild Semiconductor,TRANS NPN 30V 0.03A TO-92,0,0,"Call","0","16000","Tape & Box (TB)","-","Obsolete","NPN","30mA","30V","400mV @ 1mA, 10mA","100nA (ICBO)","120 @ 2mA, 12V","250mW","250MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC838.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC838COTA-ND,KSC838COTA,Fairchild Semiconductor,TRANS NPN 30V 0.03A TO-92,0,0,"Call","0","16000","Tape & Box (TB)","-","Obsolete","NPN","30mA","30V","400mV @ 1mA, 10mA","100nA (ICBO)","70 @ 2mA, 12V","250mW","250MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
-,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KS3302BU-ND,KS3302BU,Fairchild Semiconductor,TRANS NPN 40V 0.2A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","200mA","40V","150mV @ 10mA, 100mA","-","-","-","-","-","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC838.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC838YTA-ND,KSC838YTA,Fairchild Semiconductor,TRANS NPN 30V 0.03A TO-92,0,0,"Call","0","16000","Tape & Box (TB)","-","Obsolete","NPN","30mA","30V","400mV @ 1mA, 10mA","100nA (ICBO)","120 @ 2mA, 12V","250mW","250MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/MPS3702,%20MMBT3702_DS.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,MMBT3702-ND,MMBT3702,Fairchild Semiconductor,TRANS PNP 25V 0.8A SOT-23,0,0,"Call","0","6000","Tape & Reel (TR)","-","Obsolete","PNP","800mA","25V","250mV @ 5mA, 50mA","100nA (ICBO)","60 @ 50mA, 5V","350mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC839.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC839YBU-ND,KSC839YBU,Fairchild Semiconductor,TRANS NPN 30V 0.1A TO-92,0,0,"Call","0","20000","Bulk","-","Obsolete","NPN","100mA","30V","400mV @ 1mA, 10mA","100nA (ICBO)","120 @ 2mA, 12V","250mW","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSP5179.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP5179TA-ND,KSP5179TA,Fairchild Semiconductor,TRANS NPN 12V 0.05A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","NPN","50mA","12V","400mV @ 1mA, 10mA","20nA (ICBO)","25 @ 3mA, 1V","200mW","2GHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA1175.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSA1175RTA-ND,KSA1175RTA,Fairchild Semiconductor,TRANS PNP 50V 0.15A TO-92S,0,0,"Call","0","39000","Tape & Box (TB)","-","Obsolete","PNP","150mA","50V","300mV @ 10mA, 100mA","100nA (ICBO)","40 @ 1mA, 6V","250mW","180MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body (Formed Leads)","TO-92S"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC838.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC838COBU-ND,KSC838COBU,Fairchild Semiconductor,TRANS NPN 30V 0.03A TO-92,0,0,"Call","0","20000","Bulk","-","Obsolete","NPN","30mA","30V","400mV @ 1mA, 10mA","100nA (ICBO)","70 @ 2mA, 12V","250mW","250MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC2223.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KSC2223OMTF-ND,KSC2223OMTF,Fairchild Semiconductor,TRANS NPN 20V 0.02A SOT-23,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","20mA","20V","300mV @ 1mA, 10mA","100nA (ICBO)","60 @ 1mA, 6V","150mW","600MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSP24.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP24TA-ND,KSP24TA,Fairchild Semiconductor,TRANS NPN 30V 0.1A TO-92,0,0,"Call","0","16000","Tape & Box (TB)","-","Obsolete","NPN","100mA","30V","-","50nA (ICBO)","30 @ 8mA, 10V","350mW","620MHz","135°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSP24.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP24BU-ND,KSP24BU,Fairchild Semiconductor,TRANS NPN 30V 0.1A TO-92,0,0,"Call","0","20000","Bulk","-","Obsolete","NPN","100mA","30V","-","50nA (ICBO)","30 @ 8mA, 10V","350mW","620MHz","135°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/SS9011.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",SS9011FBU-ND,SS9011FBU,Fairchild Semiconductor,TRANS NPN 30V 0.03A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","30mA","30V","300mV @ 1mA, 10mA","100nA (ICBO)","54 @ 1mA, 5V","400mW","2MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/SS9011.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",SS9011GBU-ND,SS9011GBU,Fairchild Semiconductor,TRANS NPN 30V 0.03A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","30mA","30V","300mV @ 1mA, 10mA","100nA (ICBO)","72 @ 1mA, 5V","400mW","2MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/SS9011.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",SS9011HBU-ND,SS9011HBU,Fairchild Semiconductor,TRANS NPN 30V 0.03A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","30mA","30V","300mV @ 1mA, 10mA","100nA (ICBO)","97 @ 1mA, 5V","400mW","2MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/MM/MMBT2907.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",PN2907TAR-ND,PN2907TAR,Fairchild Semiconductor,TRANS PNP 40V 0.8A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","800mA","40V","1.6V @ 50mA, 500mA","20nA (ICBO)","100 @ 150mA, 10V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/MM/MMBT2907.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",PN2907TF-ND,PN2907TF,Fairchild Semiconductor,TRANS PNP 40V 0.8A TO-92,0,0,"Call","0","24000","Tape & Reel (TR)","-","Obsolete","PNP","800mA","40V","1.6V @ 50mA, 500mA","20nA (ICBO)","100 @ 150mA, 10V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/MM/MMBT2907.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",PN2907TA-ND,PN2907TA,Fairchild Semiconductor,TRANS PNP 40V 0.8A TO-92,0,0,"Call","0","6000","Tape & Box (TB)","-","Obsolete","PNP","800mA","40V","1.6V @ 50mA, 500mA","20nA (ICBO)","100 @ 150mA, 10V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSA539.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA539OTA-ND,KSA539OTA,Fairchild Semiconductor,TRANS PNP 45V 0.2A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","200mA","45V","500mV @ 15mA, 150mA","100nA (ICBO)","70 @ 50mA, 1V","400mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/MM/MMBT2907A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",PN2907ANLBU-ND,PN2907ANLBU,Fairchild Semiconductor,TRANS PNP 60V 0.8A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","800mA","60V","1.6V @ 50mA, 500mA","20nA (ICBO)","100 @ 150mA, 10V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSP25-KSP27.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP27BU-ND,KSP27BU,Fairchild Semiconductor,TRANS NPN DARL 60V 0.5A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN - Darlington","500mA","60V","1.5V @ 100µA, 100mA","100nA (ICBO)","10000 @ 100mA, 5V","625mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSP25-KSP27.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP27TA-ND,KSP27TA,Fairchild Semiconductor,TRANS NPN DARL 60V 0.5A TO-92,0,0,"Call","0","4000","Tape & Box (TB)","-","Obsolete","NPN - Darlington","500mA","60V","1.5V @ 100µA, 100mA","100nA (ICBO)","10000 @ 100mA, 5V","625mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/MM/MMBT2907.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",PN2907TFR-ND,PN2907TFR,Fairchild Semiconductor,TRANS PNP 40V 0.8A TO-92,0,0,"Call","0","24000","Tape & Reel (TR)","-","Obsolete","PNP","800mA","40V","1.6V @ 50mA, 500mA","20nA (ICBO)","100 @ 150mA, 10V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2859.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KSC2859YMTF-ND,KSC2859YMTF,Fairchild Semiconductor,TRANS NPN 30V 0.5A SOT-23,0,0,"Call","0","6000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","30V","250mV @ 10mA, 100mA","100nA","120 @ 100mA, 1V","150mW","300MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC3488.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSC3488GBU-ND,KSC3488GBU,Fairchild Semiconductor,TRANS NPN 25V 0.3A TO-92S,0,0,"Call","0","40000","Bulk","-","Obsolete","NPN","300mA","25V","400mV @ 30mA, 300mA","100nA (ICBO)","200 @ 50mA, 1V","300mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body","TO-92S"
