Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.diodes.com/_files/datasheets/ZXTP19100CFF.pdf,//media.digikey.com/renders/Zetex%20Renders/SOT-23-3%20Flat%20Leads%20PKG.jpg,ZXTP19100CFFDKR-ND,ZXTP19100CFFTA,Diodes Incorporated,TRANS PNP 100V 2A SOT23F-3,4198,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","2A","100V","275mV @ 200mA, 2A","50nA (ICBO)","200 @ 100mA, 2V","1.5W","142MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-3 Flat Leads","SOT-23F"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMPT3904&06.PDF,//media.digikey.com/Photos/Central%20Semiconductor%20Corp/MFG_SOT-23.jpg,CMPT3904G TR-ND,CMPT3904G TR,Central Semiconductor Corp,TRANS NPN 40V 0.2A SOT-23,3000,993000,"0.26999","0","3000","Tape & Reel (TR)","-","Active","NPN","200mA","40V","300mV @ 5mA, 50mA","-","100 @ 10mA, 1V","350mW","300MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMPT3904&06.PDF,//media.digikey.com/Photos/Central%20Semiconductor%20Corp/MFG_SOT-23.jpg,CMPT3904G CT-ND,CMPT3904G TR,Central Semiconductor Corp,TRANS NPN 40V 0.2A SOT-23,3747,993000,"0.73000","0","1","Cut Tape (CT)","-","Active","NPN","200mA","40V","300mV @ 5mA, 50mA","-","100 @ 10mA, 1V","350mW","300MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=CMPT3904&06.PDF,//media.digikey.com/Photos/Central%20Semiconductor%20Corp/MFG_SOT-23.jpg,CMPT3904G DKR-ND,CMPT3904G TR,Central Semiconductor Corp,TRANS NPN 40V 0.2A SOT-23,3747,993000,"Calculate","0","1","Digi-Reel®","-","Active","NPN","200mA","40V","300mV @ 5mA, 50mA","-","100 @ 10mA, 1V","350mW","300MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.diodes.com/_files/datasheets/DXTP560BP5.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;%20PowerDI5;%20;%202.jpg,DXTP560BP5-13DITR-ND,DXTP560BP5-13,Diodes Incorporated,TRANS PNP 500V 0.15A POWERDI5,5000,15000,"0.27000","0","5000","Tape & Reel (TR)","-","Active","PNP","150mA","500V","500mV @ 10mA, 50mA","100nA","80 @ 50mA, 10V","2.8W","60MHz","-55°C ~ 150°C (TJ)","Surface Mount","PowerDI™ 5","PowerDI™ 5"
http://www.diodes.com/_files/datasheets/DXTP560BP5.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;%20PowerDI5;%20;%202.jpg,DXTP560BP5-13DICT-ND,DXTP560BP5-13,Diodes Incorporated,TRANS PNP 500V 0.15A POWERDI5,6495,15000,"0.77000","0","1","Cut Tape (CT)","-","Active","PNP","150mA","500V","500mV @ 10mA, 50mA","100nA","80 @ 50mA, 10V","2.8W","60MHz","-55°C ~ 150°C (TJ)","Surface Mount","PowerDI™ 5","PowerDI™ 5"
http://www.diodes.com/_files/datasheets/DXTP560BP5.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;%20PowerDI5;%20;%202.jpg,DXTP560BP5-13DIDKR-ND,DXTP560BP5-13,Diodes Incorporated,TRANS PNP 500V 0.15A POWERDI5,6495,15000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","150mA","500V","500mV @ 10mA, 50mA","100nA","80 @ 50mA, 10V","2.8W","60MHz","-55°C ~ 150°C (TJ)","Surface Mount","PowerDI™ 5","PowerDI™ 5"
http://www.diodes.com/_files/datasheets/FZT549.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT549TR-ND,FZT549TA,Diodes Incorporated,TRANS PNP 30V 1A SOT-223,24000,2000,"0.27200","0","1000","Tape & Reel (TR)","-","Active","PNP","1A","30V","750mV @ 200mA, 2A","100nA","100 @ 500mA, 2V","2W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT549.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT549CT-ND,FZT549TA,Diodes Incorporated,TRANS PNP 30V 1A SOT-223,24801,2000,"0.66000","0","1","Cut Tape (CT)","-","Active","PNP","1A","30V","750mV @ 200mA, 2A","100nA","100 @ 500mA, 2V","2W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT491.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT491TR-ND,FZT491TA,Diodes Incorporated,TRANS NPN 60V 1A SOT-223,6000,30000,"0.27200","0","1000","Tape & Reel (TR)","-","Active","NPN","1A","60V","500mV @ 100mA, 1A","100nA","100 @ 500mA, 5V","2W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT491.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT491CT-ND,FZT491TA,Diodes Incorporated,TRANS NPN 60V 1A SOT-223,6664,30000,"0.66000","0","1","Cut Tape (CT)","-","Active","NPN","1A","60V","500mV @ 100mA, 1A","100nA","100 @ 500mA, 5V","2W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT593.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT593TR-ND,FZT593TA,Diodes Incorporated,TRANS PNP 100V 1A SOT-223,4000,0,"0.27200","0","1000","Tape & Reel (TR)","-","Active","PNP","1A","100V","300mV @ 50mA, 500mA","100nA","100 @ 500mA, 5V","2W","50MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT593.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT593CT-ND,FZT593TA,Diodes Incorporated,TRANS PNP 100V 1A SOT-223,5620,0,"0.66000","0","1","Cut Tape (CT)","-","Active","PNP","1A","100V","300mV @ 50mA, 500mA","100nA","100 @ 500mA, 5V","2W","50MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT651.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT651TR-ND,FZT651TA,Diodes Incorporated,TRANS NPN 60V 3A SOT-223,3000,0,"0.27200","0","1000","Tape & Reel (TR)","-","Active","NPN","3A","60V","600mV @ 300mA, 3A","100nA (ICBO)","100 @ 500mA, 2V","2W","175MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT651.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT651CT-ND,FZT651TA,Diodes Incorporated,TRANS NPN 60V 3A SOT-223,3489,0,"0.66000","0","1","Cut Tape (CT)","-","Active","NPN","3A","60V","600mV @ 300mA, 3A","100nA (ICBO)","100 @ 500mA, 2V","2W","175MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.onsemi.com/pub_link/Collateral/MJD243-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD253T4GOSTR-ND,MJD253T4G,ON Semiconductor,TRANS PNP 100V 4A DPAK,5000,0,"0.27550","0","2500","Tape & Reel (TR)","-","Active","PNP","4A","100V","600mV @ 100mA, 1A","100nA (ICBO)","40 @ 200mA, 1V","1.4W","40MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.onsemi.com/pub_link/Collateral/MJD243-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD253T4GOSCT-ND,MJD253T4G,ON Semiconductor,TRANS PNP 100V 4A DPAK,6337,0,"0.73000","0","1","Cut Tape (CT)","-","Active","PNP","4A","100V","600mV @ 100mA, 1A","100nA (ICBO)","40 @ 200mA, 1V","1.4W","40MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.onsemi.com/pub_link/Collateral/MJD243-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD253T4GOSDKR-ND,MJD253T4G,ON Semiconductor,TRANS PNP 100V 4A DPAK,6337,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","4A","100V","600mV @ 100mA, 1A","100nA (ICBO)","40 @ 200mA, 1V","1.4W","40MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/d9/3e/79/10/0e/ec/44/0c/CD00001311.pdf/files/CD00001311.pdf/jcr:content/translations/en.CD00001311.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-252-3.jpg,497-6466-2-ND,MJD45H11T4,STMicroelectronics,TRANS PNP 80V 8A D-PAK,10000,0,"0.28130","0","2500","Tape & Reel (TR)","-","Active","PNP","8A","80V","1V @ 400mA, 8A","10µA","40 @ 4A, 1V","20W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
http://www.st.com/content/ccc/resource/technical/document/datasheet/d9/3e/79/10/0e/ec/44/0c/CD00001311.pdf/files/CD00001311.pdf/jcr:content/translations/en.CD00001311.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-252-3.jpg,497-6466-1-ND,MJD45H11T4,STMicroelectronics,TRANS PNP 80V 8A D-PAK,11043,0,"0.75000","0","1","Cut Tape (CT)","-","Active","PNP","8A","80V","1V @ 400mA, 8A","10µA","40 @ 4A, 1V","20W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
http://www.st.com/content/ccc/resource/technical/document/datasheet/d9/3e/79/10/0e/ec/44/0c/CD00001311.pdf/files/CD00001311.pdf/jcr:content/translations/en.CD00001311.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-252-3.jpg,497-6466-6-ND,MJD45H11T4,STMicroelectronics,TRANS PNP 80V 8A D-PAK,11043,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","8A","80V","1V @ 400mA, 8A","10µA","40 @ 4A, 1V","20W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
http://www.diodes.com/_files/datasheets/FZT657.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT657TR-ND,FZT657TA,Diodes Incorporated,TRANS NPN 300V 0.5A SOT-223,10000,0,"0.28800","0","1000","Tape & Reel (TR)","-","Active","NPN","500mA","300V","500mV @ 10mA, 100mA","100nA (ICBO)","50 @ 100mA, 5V","2W","30MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT657.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT657CT-ND,FZT657TA,Diodes Incorporated,TRANS NPN 300V 0.5A SOT-223,11151,0,"0.70000","0","1","Cut Tape (CT)","-","Active","NPN","500mA","300V","500mV @ 10mA, 100mA","100nA (ICBO)","50 @ 100mA, 5V","2W","30MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT655.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT655TR-ND,FZT655TA,Diodes Incorporated,TRANS NPN 150V 1A SOT-223,5000,0,"0.28800","0","1000","Tape & Reel (TR)","-","Active","NPN","1A","150V","500mV @ 200mA, 1A","100nA (ICBO)","50 @ 500mA, 5V","2W","30MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT655.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT655CT-ND,FZT655TA,Diodes Incorporated,TRANS NPN 150V 1A SOT-223,5082,0,"0.70000","0","1","Cut Tape (CT)","-","Active","NPN","1A","150V","500mV @ 200mA, 1A","100nA (ICBO)","50 @ 500mA, 5V","2W","30MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT655.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT655DKR-ND,FZT655TA,Diodes Incorporated,TRANS NPN 150V 1A SOT-223,5082,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","1A","150V","500mV @ 200mA, 1A","100nA (ICBO)","50 @ 500mA, 5V","2W","30MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
https://www.fairchildsemi.com/datasheets/KS/KSP13.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP13BU-ND,KSP13BU,Fairchild Semiconductor,TRANS NPN DARL 30V 0.5A TO-92,6933,50000,"0.29000","0","1","Bulk","-","Active","NPN - Darlington","500mA","30V","1.5V @ 100µA, 100mA","100nA (ICBO)","10000 @ 100mA, 5V","625mW","125MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.diodes.com/_files/datasheets/FCX1151A.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,FCX1151ATR-ND,FCX1151ATA,Diodes Incorporated,TRANS PNP 40V 3A SOT-89,3000,27000,"0.30400","0","1000","Tape & Reel (TR)","-","Active","PNP","3A","40V","300mV @ 250mA, 3A","100nA","250 @ 500mA, 2V","2W","145MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/FCX1151A.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,FCX1151ACT-ND,FCX1151ATA,Diodes Incorporated,TRANS PNP 40V 3A SOT-89,4315,27000,"0.73000","0","1","Cut Tape (CT)","-","Active","PNP","3A","40V","300mV @ 250mA, 3A","100nA","250 @ 500mA, 2V","2W","145MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/FCX1151A.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,FCX1151ADKR-ND,FCX1151ATA,Diodes Incorporated,TRANS PNP 40V 3A SOT-89,4315,27000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","3A","40V","300mV @ 250mA, 3A","100nA","250 @ 500mA, 2V","2W","145MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/FCX1051A.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,FCX1051ATR-ND,FCX1051ATA,Diodes Incorporated,TRANS NPN 40V 3A SOT-89,2000,17000,"0.30400","0","1000","Tape & Reel (TR)","-","Active","NPN","3A","40V","340mV @ 100mA, 5A","10nA","290 @ 10mA, 2V","1W","155MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/FCX1051A.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,FCX1051ACT-ND,FCX1051ATA,Diodes Incorporated,TRANS NPN 40V 3A SOT-89,2849,17000,"0.73000","0","1","Cut Tape (CT)","-","Active","NPN","3A","40V","340mV @ 100mA, 5A","10nA","290 @ 10mA, 2V","1W","155MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/FCX1051A.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,FCX1051ADKR-ND,FCX1051ATA,Diodes Incorporated,TRANS NPN 40V 3A SOT-89,2849,17000,"Calculate","0","1","Digi-Reel®","-","Active","NPN","3A","40V","340mV @ 100mA, 5A","10nA","290 @ 10mA, 2V","1W","155MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/ZXTN2031F.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN2031FTR-ND,ZXTN2031FTA,Diodes Incorporated,TRANS NPN 50V 5A SOT23-3,9000,0,"0.30450","0","3000","Tape & Reel (TR)","-","Active","NPN","5A","50V","170mV @ 250mA, 5A","20nA (ICBO)","200 @ 500mA, 2V","1.2W","125MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXTN2031F.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN2031FCT-ND,ZXTN2031FTA,Diodes Incorporated,TRANS NPN 50V 5A SOT23-3,9590,0,"0.81000","0","1","Cut Tape (CT)","-","Active","NPN","5A","50V","170mV @ 250mA, 5A","20nA (ICBO)","200 @ 500mA, 2V","1.2W","125MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXTN2031F.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN2031FDKR-ND,ZXTN2031FTA,Diodes Incorporated,TRANS NPN 50V 5A SOT23-3,9590,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","5A","50V","170mV @ 250mA, 5A","20nA (ICBO)","200 @ 500mA, 2V","1.2W","125MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXTN2018F.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN2018FTR-ND,ZXTN2018FTA,Diodes Incorporated,TRANS NPN 60V 5A SOT23-3,6000,0,"0.30450","0","3000","Tape & Reel (TR)","-","Active","NPN","5A","60V","210mV @ 300mA, 6A","20nA (ICBO)","100 @ 2A, 1V","1.2W","130MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXTN2018F.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN2018FCT-ND,ZXTN2018FTA,Diodes Incorporated,TRANS NPN 60V 5A SOT23-3,6602,0,"0.81000","0","1","Cut Tape (CT)","-","Active","NPN","5A","60V","210mV @ 300mA, 6A","20nA (ICBO)","100 @ 2A, 1V","1.2W","130MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXTN2018F.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN2018FDKR-ND,ZXTN2018FTA,Diodes Incorporated,TRANS NPN 60V 5A SOT23-3,6602,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","5A","60V","210mV @ 300mA, 6A","20nA (ICBO)","100 @ 2A, 1V","1.2W","130MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXTN2020F.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN2020FTR-ND,ZXTN2020FTA,Diodes Incorporated,TRANS NPN 100V 4A SOT23-3,3000,0,"0.30450","0","3000","Tape & Reel (TR)","-","Active","NPN","4A","100V","150mV @ 400mA, 4A","20nA (ICBO)","100 @ 1A, 2V","1.2W","130MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXTN2020F.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN2020FCT-ND,ZXTN2020FTA,Diodes Incorporated,TRANS NPN 100V 4A SOT23-3,3947,0,"0.81000","0","1","Cut Tape (CT)","-","Active","NPN","4A","100V","150mV @ 400mA, 4A","20nA (ICBO)","100 @ 1A, 2V","1.2W","130MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXTN2020F.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN2020FDKR-ND,ZXTN2020FTA,Diodes Incorporated,TRANS NPN 100V 4A SOT23-3,3947,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","4A","100V","150mV @ 400mA, 4A","20nA (ICBO)","100 @ 1A, 2V","1.2W","130MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FZT689B.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT689BTR-ND,FZT689BTA,Diodes Incorporated,TRANS NPN 20V 3A SOT-223,6000,0,"0.31040","0","1000","Tape & Reel (TR)","-","Active","NPN","3A","20V","450mV @ 20mA, 3A","100nA (ICBO)","400 @ 2A, 2V","2W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT689B.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT689BCT-ND,FZT689BTA,Diodes Incorporated,TRANS NPN 20V 3A SOT-223,6461,0,"0.75000","0","1","Cut Tape (CT)","-","Active","NPN","3A","20V","450mV @ 20mA, 3A","100nA (ICBO)","400 @ 2A, 2V","2W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT688.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT688BTR-ND,FZT688BTA,Diodes Incorporated,TRANS NPN 12V 4A SOT223,6000,12000,"0.31200","0","1000","Tape & Reel (TR)","-","Active","NPN","4A","12V","400mV @ 50mA, 4A","100nA (ICBO)","400 @ 3A, 2V","2W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT688.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT688BCT-ND,FZT688BTA,Diodes Incorporated,TRANS NPN 12V 4A SOT223,6334,12000,"0.75000","0","1","Cut Tape (CT)","-","Active","NPN","4A","12V","400mV @ 50mA, 4A","100nA (ICBO)","400 @ 3A, 2V","2W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/ZXTN19100CZ.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZXTN19100CZTR-ND,ZXTN19100CZTA,Diodes Incorporated,TRANS NPN 100V 5.25A SOT89,3000,14000,"0.31680","0","1000","Tape & Reel (TR)","-","Active","NPN","5.25A","100V","350mV @ 525mA, 5.25A","50nA (ICBO)","200 @ 100mA, 2V","2.4W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/ZXTN19100CZ.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZXTN19100CZCT-ND,ZXTN19100CZTA,Diodes Incorporated,TRANS NPN 100V 5.25A SOT89,3667,14000,"0.76000","0","1","Cut Tape (CT)","-","Active","NPN","5.25A","100V","350mV @ 525mA, 5.25A","50nA (ICBO)","200 @ 100mA, 2V","2.4W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/ZXTN19100CZ.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZXTN19100CZDKR-ND,ZXTN19100CZTA,Diodes Incorporated,TRANS NPN 100V 5.25A SOT89,3667,14000,"Calculate","0","1","Digi-Reel®","-","Active","NPN","5.25A","100V","350mV @ 525mA, 5.25A","50nA (ICBO)","200 @ 100mA, 2V","2.4W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
https://www.fairchildsemi.com/datasheets/BC/BC546.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",BC547BFS-ND,BC547B,Fairchild Semiconductor,TRANS NPN 45V 0.1A TO-92,13334,0,"0.33000","0","1","Bulk","-","Active","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","500mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group1/39/6b/8f/59/d9/5e/46/8a/CD00000830/files/CD00000830.pdf/jcr:content/translations/en.CD00000830.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-252-3.jpg,497-7854-2-ND,MJD3055T4,STMicroelectronics,TRANS NPN 60V 10A DPAK,2500,0,"0.33060","0","2500","Tape & Reel (TR)","-","Active","NPN","10A","60V","8V @ 3.3A, 10A","50µA","20 @ 4A, 4V","20W","2MHz","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group1/39/6b/8f/59/d9/5e/46/8a/CD00000830/files/CD00000830.pdf/jcr:content/translations/en.CD00000830.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-252-3.jpg,497-7854-1-ND,MJD3055T4,STMicroelectronics,TRANS NPN 60V 10A DPAK,7821,0,"0.88000","0","1","Cut Tape (CT)","-","Active","NPN","10A","60V","8V @ 3.3A, 10A","50µA","20 @ 4A, 4V","20W","2MHz","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
