Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/2N5401.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N5401_S00Z-ND,2N5401_S00Z,Fairchild Semiconductor,TRANS PNP 150V 0.6A TO-92,0,0,"Call","0","4000","Bulk","-","Obsolete","PNP","600mA","150V","500mV @ 5mA, 50mA","50nA (ICBO)","60 @ 10mA, 5V","625mW","400MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/2N/2N5550.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N5550_J24Z-ND,2N5550_J24Z,Fairchild Semiconductor,TRANS NPN 140V 0.6A TO-92,0,0,"Call","0","7000","Bulk","-","Obsolete","NPN","600mA","140V","250mV @ 5mA, 50mA","100nA (ICBO)","60 @ 10mA, 5V","625mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/MM/MMBT5962.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N5962_D74Z-ND,2N5962_D74Z,Fairchild Semiconductor,TRANS NPN 45V 0.1A TO-92,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","45V","200mV @ 500µA, 10mA","2nA (ICBO)","600 @ 10mA, 5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/NZ/NZT7053.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2N7053-ND,2N7053,Fairchild Semiconductor,TRANS NPN DARL 100V 1.5A TO-226,0,0,"Call","0","3000","Bulk","-","Obsolete","NPN - Darlington","1.5A","100V","1.5V @ 100µA, 100mA","200nA","1000 @ 1A, 5V","1W","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-226"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BC183.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",BC183_D27Z-ND,BC183_D27Z,Fairchild Semiconductor,TRANS NPN 30V 0.1A TO-92,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","30V","600mV @ 5mA, 100mA","15nA (ICBO)","40 @ 10µA, 5V","350mW","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BC183.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",BC183_D75Z-ND,BC183_D75Z,Fairchild Semiconductor,TRANS NPN 30V 0.1A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","NPN","100mA","30V","600mV @ 5mA, 100mA","15nA (ICBO)","40 @ 10µA, 5V","350mW","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BC212.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",BC212_D27Z-ND,BC212_D27Z,Fairchild Semiconductor,TRANS PNP 50V 0.3A TO-92,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","300mA","50V","600mV @ 5mA, 100mA","15nA (ICBO)","60 @ 2mA, 5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BC212.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",BC212_D74Z-ND,BC212_D74Z,Fairchild Semiconductor,TRANS PNP 50V 0.3A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","300mA","50V","600mV @ 5mA, 100mA","15nA (ICBO)","60 @ 2mA, 5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BC212.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",BC212_D75Z-ND,BC212_D75Z,Fairchild Semiconductor,TRANS PNP 50V 0.3A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","300mA","50V","600mV @ 5mA, 100mA","15nA (ICBO)","60 @ 2mA, 5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BCW60A,B,C,D.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCW60A_D87Z-ND,BCW60A_D87Z,Fairchild Semiconductor,TRANS NPN 32V 0.1A SOT-23,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","32V","550mV @ 1.25mA, 50mA","20nA","120 @ 2mA, 5V","350mW","125MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BCW71.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCW71_D87Z-ND,BCW71_D87Z,Fairchild Semiconductor,TRANS NPN 45V 0.5A SOT-23,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","45V","250mV @ 500µA, 10mA","100µA (ICBO)","110 @ 2mA, 5V","350mW","330MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BCX70H.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCX70H_D87Z-ND,BCX70H_D87Z,Fairchild Semiconductor,TRANS NPN 45V 0.2A SOT-23,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","200mA","45V","550mV @ 1.25mA, 50mA","20nA","180 @ 2mA, 5V","350mW","125MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/BCP56.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,BCP5616TC-ND,BCP5616TC,Diodes Incorporated,TRANS NPN 80V 1A SOT223,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","100 @ 150mA, 2V","2W","125MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/bcp68.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,BCP6825TC-ND,BCP6825TC,Diodes Incorporated,TRANS NPN 20V 1A SOT223,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","NPN","1A","20V","500mV @ 100mA, 1A","100nA (ICBO)","160 @ 500mA, 1V","2W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/BCP69.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,BCP6925TC-ND,BCP6925TC,Diodes Incorporated,TRANS PNP 20V 1A SOT223,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","PNP","1A","20V","500mV @ 100mA, 1A","100nA (ICBO)","160 @ 500mA, 1V","2W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
"//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/bcv27,47.pdf","//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",BCV27TC-ND,BCV27TC,Diodes Incorporated,TRANS NPN DARL 30V 0.5A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","500mA","30V","1V @ 100µA, 100mA","100nA (ICBO)","20000 @ 100mA, 5V","330mW","170MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/BCV26.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",BCV46TC-ND,BCV46TC,Diodes Incorporated,TRANS PNP DARL 60V 0.5A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP - Darlington","500mA","60V","1V @ 100µA, 100mA","100nA (ICBO)","10000 @ 100mA, 5V","330mW","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
"//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/BCW65,66.pdf","//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",BCW66HTC-ND,BCW66HTC,Diodes Incorporated,TRANS NPN 45V 0.8A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","800mA","45V","700mV @ 50mA, 500mA","20nA","250 @ 100mA, 1V","330mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/bcw67_68.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",BCW68HTC-ND,BCW68HTC,Diodes Incorporated,TRANS PNP 45V 0.8A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","800mA","45V","300mV @ 10mA, 100mA","20nA","250 @ 100mA, 1V","330mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/BCX17.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",BCX17TC-ND,BCX17TC,Diodes Incorporated,TRANS PNP 45V 0.5A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","45V","620mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","330mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/BCX19[1].pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",BCX19TC-ND,BCX19TC,Diodes Incorporated,TRANS NPN 45V 0.5A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","45V","620mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","330mW","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/BCX38A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",BCX38CSTOA-ND,BCX38CSTOA,Diodes Incorporated,TRANS NPN DARL 60V 0.8A TO92-3,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","800mA","60V","1.25V @ 8mA, 800mA","100nA (ICBO)","10000 @ 500mA, 5V","1W","-","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/BCX38A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",BCX38CSTOB-ND,BCX38CSTOB,Diodes Incorporated,TRANS NPN DARL 60V 0.8A TO92-3,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","800mA","60V","1.25V @ 8mA, 800mA","100nA (ICBO)","10000 @ 500mA, 5V","1W","-","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
-,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,BST62-70TA-ND,BST62-70TA,Diodes Incorporated,TRANS PNP DARL 72V 0.5A SOT89,0,0,"Call","0","1000","Tape & Reel (TR)","-","Obsolete","PNP - Darlington","500mA","72V","1.3V @ 500µA, 500mA","10µA","1000 @ 150mA, 10V","1W","-","-","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/FMMT38A.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT38CTC-ND,FMMT38CTC,Diodes Incorporated,TRANS NPN DARL 60V 0.3A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","300mA","60V","1.25V @ 8mA, 800mA","100nA (ICBO)","5000 @ 100mA, 5V","330mW","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT413A.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT413TC-ND,FMMT413TC,Diodes Incorporated,TRANS NPN 50V 0.1A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN - Avalanche Mode","100mA","50V","150mV @ 1mA, 10mA","100nA (ICBO)","50 @ 10mA, 10V","330mW","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT415.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT415TC-ND,FMMT415TC,Diodes Incorporated,TRANS NPN 100V 0.5A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN - Avalanche Mode","500mA","100V","500mV @ 1mA, 10mA","100nA (ICBO)","25 @ 10mA, 10V","330mW","40MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT415.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT417TC-ND,FMMT417TC,Diodes Incorporated,TRANS NPN 100V 0.5A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN - Avalanche Mode","500mA","100V","500mV @ 1mA, 10mA","100nA (ICBO)","25 @ 10mA, 10V","330mW","40MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT449.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT449TC-ND,FMMT449TC,Diodes Incorporated,TRANS NPN 30V 1A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","1A","30V","1V @ 200mA, 2A","100nA (ICBO)","100 @ 500mA, 2V","500mW","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT451.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT451TC-ND,FMMT451TC,Diodes Incorporated,TRANS NPN 60V 1A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","1A","60V","350mV @ 15mA, 150mA","100nA (ICBO)","50 @ 150mA, 10V","500mW","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT455.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT455TC-ND,FMMT455TC,Diodes Incorporated,TRANS NPN 140V 1A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","1A","140V","700mV @ 15mA, 150mA","100nA (ICBO)","100 @ 150mA, 10V","500mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT458.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT458TC-ND,FMMT458TC,Diodes Incorporated,TRANS NPN 400V 0.225A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","225mA","400V","500mV @ 6mA, 50mA","100nA","100 @ 50mA, 10V","500mW","50MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT459.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT459TC-ND,FMMT459TC,Diodes Incorporated,TRANS NPN 450V 0.15A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","150mA","450V","90mV @ 6mA, 50mA","100nA","50 @ 30mA, 10V","625mW","50MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT489.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT489TC-ND,FMMT489TC,Diodes Incorporated,TRANS NPN 30V 1A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","1A","30V","600mV @ 200mA, 2A","100nA","100 @ 1A, 2V","500mW","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT493A.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT493ATC-ND,FMMT493ATC,Diodes Incorporated,TRANS NPN 60V 1A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","1A","60V","500mV @ 100mA, 1A","100nA","300 @ 250mA, 10V","500mW","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT497.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT497TC-ND,FMMT497TC,Diodes Incorporated,TRANS NPN 300V 0.5A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","300V","300mV @ 25mA, 250mA","100nA","80 @ 100mA, 10V","500mW","75MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT549.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT549ATC-ND,FMMT549ATC,Diodes Incorporated,TRANS PNP 30V 1A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","1A","30V","300mV @ 1mA, 100mA","100nA (ICBO)","150 @ 500mA, 2V","500mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT549.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT549TC-ND,FMMT549TC,Diodes Incorporated,TRANS PNP 30V 1A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","1A","30V","750mV @ 200mA, 2A","100nA (ICBO)","100 @ 500mA, 2V","500mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT551.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT551TC-ND,FMMT551TC,Diodes Incorporated,TRANS PNP 60V 1A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","1A","60V","350mV @ 15mA, 150mA","100nA (ICBO)","50 @ 150mA, 10V","500mW","150MHz","-55°C ~ 200°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT558.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT558TC-ND,FMMT558TC,Diodes Incorporated,TRANS PNP 400V 0.15A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","150mA","400V","500mV @ 6mA, 50mA","100nA","100 @ 50mA, 10V","500mW","50MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT589.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT589TC-ND,FMMT589TC,Diodes Incorporated,TRANS PNP 30V 1A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","1A","30V","650mV @ 200mA, 2A","100nA","100 @ 500mA, 2V","500mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT591.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT591TC-ND,FMMT591TC,Diodes Incorporated,TRANS PNP 60V 1A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","1A","60V","350mV @ 100mA, 1A","100nA","100 @ 500mA, 5V","500mW","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT596.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT596TC-ND,FMMT596TC,Diodes Incorporated,TRANS PNP 200V 0.3A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","300mA","200V","350mV @ 25mA, 250mA","100nA","85 @ 250mA, 10V","500mW","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT597.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT597TC-ND,FMMT597TC,Diodes Incorporated,TRANS PNP 300V 0.2A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","200mA","300V","250mV @ 20mA, 100mA","100nA","100 @ 50mA, 10V","500mW","75MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT618.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT618TC-ND,FMMT618TC,Diodes Incorporated,TRANS NPN 20V 2.5A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","2.5A","20V","200mV @ 50mA, 2.5A","100nA","200 @ 2A, 2V","625mW","140MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT620.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT620TC-ND,FMMT620TC,Diodes Incorporated,TRANS NPN 80V 1.5A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","1.5A","80V","200mV @ 50mA, 1.5A","100nA","300 @ 200mA, 2V","625mW","160MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT625.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT625TC-ND,FMMT625TC,Diodes Incorporated,TRANS NPN 150V 1A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","1A","150V","300mV @ 50mA, 1A","100nA","300 @ 200mA, 10V","625mW","135MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT634.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT634TC-ND,FMMT634TC,Diodes Incorporated,TRANS NPN DARL 100V 0.9A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","900mA","100V","960mV @ 5mA, 1A","100nA","20000 @ 100mA, 5V","625mW","140MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT6517.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT6517TC-ND,FMMT6517TC,Diodes Incorporated,TRANS NPN 350V 0.5A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","350V","1V @ 5mA, 50mA","50nA (ICBO)","20 @ 50mA, 10V","330mW","50MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
