Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SD1450.pdf,//media.digikey.com/Renders/Panasonic%20Renders/NS-B1.jpg,2SD14500TACT-ND,2SD14500TA,Panasonic Electronic Components,TRANS NPN 20V 0.5A NS-B1,9604,0,"0.30000","0","1","Cut Tape (CT)","-","Obsolete","NPN","500mA","20V","400mV @ 20mA, 500mA","100nA (ICBO)","400 @ 500mA, 2V","300mW","200MHz","150°C (TJ)","Through Hole","NS-B1","NS-B1"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SB071000LTR-ND,2SB071000L,Panasonic Electronic Components,TRANS PNP 25V 0.5A MINI 3P,15000,0,"0.11416","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","25V","600mV @ 30mA, 300mA","100nA (ICBO)","85 @ 150mA, 10V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SB071000LCT-ND,2SB071000L,Panasonic Electronic Components,TRANS PNP 25V 0.5A MINI 3P,18825,0,"0.29000","0","1","Cut Tape (CT)","-","Obsolete","PNP","500mA","25V","600mV @ 30mA, 300mA","100nA (ICBO)","85 @ 150mA, 10V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1219%20.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SB12190RLTR-ND,2SB12190RL,Panasonic Electronic Components,TRANS PNP 25V 0.5A SMINI 3P,9000,0,"0.11466","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","25V","600mV @ 30mA, 300mA","100nA (ICBO)","120 @ 150mA, 10V","150mW","200MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1219%20.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SB12190RLCT-ND,2SB12190RL,Panasonic Electronic Components,TRANS PNP 25V 0.5A SMINI 3P,10250,0,"0.28000","0","1","Cut Tape (CT)","-","Obsolete","PNP","500mA","25V","600mV @ 30mA, 300mA","100nA (ICBO)","120 @ 150mA, 10V","150mW","200MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1219%20.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SB12190RLDKR-ND,2SB12190RL,Panasonic Electronic Components,TRANS PNP 25V 0.5A SMINI 3P,10250,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","500mA","25V","600mV @ 30mA, 300mA","100nA (ICBO)","120 @ 150mA, 10V","150mW","200MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SA2009.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SA20090SLTR-ND,2SA20090SL,Panasonic Electronic Components,TRANS PNP 120V 0.02A SMINI-3,3000,0,"0.11584","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","20mA","120V","600mV @ 2mA, 20mA","1µA","260 @ 2mA, 5V","150mW","200MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SA2009.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SA20090SLCT-ND,2SA20090SL,Panasonic Electronic Components,TRANS PNP 120V 0.02A SMINI-3,5833,0,"0.30000","0","1","Cut Tape (CT)","-","Obsolete","PNP","20mA","120V","600mV @ 2mA, 20mA","1µA","260 @ 2mA, 5V","150mW","200MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SA2009.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SA20090SLDKR-ND,2SA20090SL,Panasonic Electronic Components,TRANS PNP 120V 0.02A SMINI-3,5833,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","20mA","120V","600mV @ 2mA, 20mA","1µA","260 @ 2mA, 5V","150mW","200MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
http://www.nxp.com/documents/data_sheet/PBSS4330PAS.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12681-2-ND,PBSS4330PASX,NXP USA Inc.,IC TRANS NPN 30V 3A SOT1061,3000,0,"0.11633","0","3000","Tape & Reel (TR)","-","Active","NPN","3A","30V","300mV @ 300mA, 3A","100nA","270 @ 1A, 2V","600mW","-","175°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/PBSS4330PAS.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12681-1-ND,PBSS4330PASX,NXP USA Inc.,IC TRANS NPN 30V 3A SOT1061,2693,0,"0.42000","0","1","Cut Tape (CT)","-","Discontinued","NPN","3A","30V","300mV @ 300mA, 3A","100nA","270 @ 1A, 2V","600mW","-","175°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/PBSS4330PAS.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12681-6-ND,PBSS4330PASX,NXP USA Inc.,IC TRANS NPN 30V 3A SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","NPN","3A","30V","300mV @ 300mA, 3A","100nA","270 @ 1A, 2V","600mW","-","175°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/PBSS5330PAS.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12686-2-ND,PBSS5330PASX,NXP USA Inc.,IC TRANS PNP 30V 3A SOT1061,3000,0,"0.11633","0","3000","Tape & Reel (TR)","-","Active","PNP","3A","30V","320mV @ 300mA, 3A","100nA","175 @ 1A, 2V","600mW","165MHz","175°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/PBSS5330PAS.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12686-1-ND,PBSS5330PASX,NXP USA Inc.,IC TRANS PNP 30V 3A SOT1061,2710,0,"0.42000","0","1","Cut Tape (CT)","-","Discontinued","PNP","3A","30V","320mV @ 300mA, 3A","100nA","175 @ 1A, 2V","600mW","165MHz","175°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/PBSS5330PAS.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12686-6-ND,PBSS5330PASX,NXP USA Inc.,IC TRANS PNP 30V 3A SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","PNP","3A","30V","320mV @ 300mA, 3A","100nA","175 @ 1A, 2V","600mW","165MHz","175°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SC5916.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SC5916TLQTR-ND,2SC5916TLQ,Rohm Semiconductor,TRANS NPN 30V 2A TSMT3,3000,0,"0.11715","0","3000","Tape & Reel (TR)","-","Active","NPN","2A","30V","400mV @ 100mA, 1A","1µA (ICBO)","120 @ 100mA, 2V","500mW","250MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SC5916.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SC5916TLQCT-ND,2SC5916TLQ,Rohm Semiconductor,TRANS NPN 30V 2A TSMT3,1493,0,"0.42000","0","1","Cut Tape (CT)","-","Discontinued","NPN","2A","30V","400mV @ 100mA, 1A","1µA (ICBO)","120 @ 100mA, 2V","500mW","250MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SC5916.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SC5916TLQDKR-ND,2SC5916TLQ,Rohm Semiconductor,TRANS NPN 30V 2A TSMT3,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","NPN","2A","30V","400mV @ 100mA, 1A","1µA (ICBO)","120 @ 100mA, 2V","500mW","250MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC5946.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-59-3_SMD3.jpg,2SC5946G0LTR-ND,2SC5946G0L,Panasonic Electronic Components,TRANS NPN 20V 0.05A SSSMINI-3,10000,0,"0.11951","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","50mA","20V","-","-","25 @ 2mA, 10V","100mW","1.6GHz","125°C (TJ)","Surface Mount","SOT-723","SSSMini3-F2"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC5946.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-59-3_SMD3.jpg,2SC5946G0LCT-ND,2SC5946G0L,Panasonic Electronic Components,TRANS NPN 20V 0.05A SSSMINI-3,15563,0,"0.33000","0","1","Cut Tape (CT)","-","Obsolete","NPN","50mA","20V","-","-","25 @ 2mA, 10V","100mW","1.6GHz","125°C (TJ)","Surface Mount","SOT-723","SSSMini3-F2"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC5946.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-59-3_SMD3.jpg,2SC5946G0LDKR-ND,2SC5946G0L,Panasonic Electronic Components,TRANS NPN 20V 0.05A SSSMINI-3,15563,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","50mA","20V","-","-","25 @ 2mA, 10V","100mW","1.6GHz","125°C (TJ)","Surface Mount","SOT-723","SSSMini3-F2"
http://www.onsemi.com/pub_link/Collateral/BC846ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC846BLT3GOSTR-ND,BC846BLT3G,ON Semiconductor,TRANS NPN 65V 0.1A SOT-23,10000,0,"0.01620","0","10000","Tape & Reel (TR)","-","Active","NPN","100mA","65V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC846ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC846BLT3GOSCT-ND,BC846BLT3G,ON Semiconductor,TRANS NPN 65V 0.1A SOT-23,20168,0,"0.12000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","65V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC846ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC846BLT3GOSDKR-ND,BC846BLT3G,ON Semiconductor,TRANS NPN 65V 0.1A SOT-23,20168,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","65V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1218A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SB1218A0LTR-ND,2SB1218A0L,Panasonic Electronic Components,TRANS PNP 45V 0.1A SMINI 3P,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","100mA","45V","500mV @ 10mA, 100mA","100µA","160 @ 2mA, 10V","150mW","80MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1218A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SB1218A0LCT-ND,2SB1218A0L,Panasonic Electronic Components,TRANS PNP 45V 0.1A SMINI 3P,3199,0,"0.12000","0","1","Cut Tape (CT)","-","Obsolete","PNP","100mA","45V","500mV @ 10mA, 100mA","100µA","160 @ 2mA, 10V","150mW","80MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1218A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SB1218A0LDKR-ND,2SB1218A0L,Panasonic Electronic Components,TRANS PNP 45V 0.1A SMINI 3P,3199,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","100mA","45V","500mV @ 10mA, 100mA","100µA","160 @ 2mA, 10V","150mW","80MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1218G.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SB1218GRLTR-ND,2SB1218GRL,Panasonic Electronic Components,TRANS PNP 45V 0.1A SMINI 3P,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","100mA","45V","500mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","150mW","80MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1218G.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SB1218GRLCT-ND,2SB1218GRL,Panasonic Electronic Components,TRANS PNP 45V 0.1A SMINI 3P,2984,0,"0.12000","0","1","Cut Tape (CT)","-","Obsolete","PNP","100mA","45V","500mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","150mW","80MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1218G.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SB1218GRLDKR-ND,2SB1218GRL,Panasonic Electronic Components,TRANS PNP 45V 0.1A SMINI 3P,2984,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","100mA","45V","500mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","150mW","80MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2"
http://www.semicon.panasonic.co.jp/ds4/DSC5A01_AED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSC5A01S0LTR-ND,DSC5A01S0L,Panasonic Electronic Components,TRANS NPN 40V 0.05A SMINI3,0,0,"0.04578","0","3000","Tape & Reel (TR)","-","Active","NPN","50mA","40V","200mV @ 1mA, 10mA","1µA","600 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSC5A01_AED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSC5A01S0LCT-ND,DSC5A01S0L,Panasonic Electronic Components,TRANS NPN 40V 0.05A SMINI3,2968,0,"0.12000","0","1","Cut Tape (CT)","-","Active","NPN","50mA","40V","200mV @ 1mA, 10mA","1µA","600 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSC5A01_AED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSC5A01S0LDKR-ND,DSC5A01S0L,Panasonic Electronic Components,TRANS NPN 40V 0.05A SMINI3,2968,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","50mA","40V","200mV @ 1mA, 10mA","1µA","600 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSC5A01_AED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSC5A01T0LTR-ND,DSC5A01T0L,Panasonic Electronic Components,TRANS NPN 40V 0.05A SMINI3,0,0,"0.04578","0","3000","Tape & Reel (TR)","-","Active","NPN","50mA","40V","200mV @ 1mA, 10mA","1µA","1000 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSC5A01_AED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSC5A01T0LCT-ND,DSC5A01T0L,Panasonic Electronic Components,TRANS NPN 40V 0.05A SMINI3,2965,0,"0.12000","0","1","Cut Tape (CT)","-","Active","NPN","50mA","40V","200mV @ 1mA, 10mA","1µA","1000 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSC5A01_AED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSC5A01T0LDKR-ND,DSC5A01T0L,Panasonic Electronic Components,TRANS NPN 40V 0.05A SMINI3,2965,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","50mA","40V","200mV @ 1mA, 10mA","1µA","1000 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSC5C01_BED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSC5C01S0LTR-ND,DSC5C01S0L,Panasonic Electronic Components,TRANS NPN 100V 0.02A SMINI3,0,0,"0.04634","0","3000","Tape & Reel (TR)","-","Active","NPN","20mA","100V","200mV @ 1mA, 10mA","1µA","600 @ 2mA, 10V","150mW","140MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSC5C01_BED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSC5C01S0LCT-ND,DSC5C01S0L,Panasonic Electronic Components,TRANS NPN 100V 0.02A SMINI3,2941,0,"0.12000","0","1","Cut Tape (CT)","-","Active","NPN","20mA","100V","200mV @ 1mA, 10mA","1µA","600 @ 2mA, 10V","150mW","140MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSC5C01_BED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSC5C01S0LDKR-ND,DSC5C01S0L,Panasonic Electronic Components,TRANS NPN 100V 0.02A SMINI3,2941,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","20mA","100V","200mV @ 1mA, 10mA","1µA","600 @ 2mA, 10V","150mW","140MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSA5001_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSA5001S0LTR-ND,DSA5001S0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SMINI3,0,0,"0.04522","0","3000","Tape & Reel (TR)","-","Active","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","290 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSA5001_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSA5001S0LCT-ND,DSA5001S0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SMINI3,2325,0,"0.12000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","290 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSA5001_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSA5001S0LDKR-ND,DSA5001S0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SMINI3,2325,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","290 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSA5G01_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSA5G01B0LTR-ND,DSA5G01B0L,Panasonic Electronic Components,TRANS PNP 20V 0.03A SMINI3-F2-B,0,0,"0.04564","0","3000","Tape & Reel (TR)","-","Active","PNP","30mA","20V","100mV @ 1mA, 10mA","100µA","70 @ 1mA, 10V","150mW","300MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSA5G01_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSA5G01B0LCT-ND,DSA5G01B0L,Panasonic Electronic Components,TRANS PNP 20V 0.03A SMINI3-F2-B,2306,0,"0.12000","0","1","Cut Tape (CT)","-","Active","PNP","30mA","20V","100mV @ 1mA, 10mA","100µA","70 @ 1mA, 10V","150mW","300MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSA5G01_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSA5G01B0LDKR-ND,DSA5G01B0L,Panasonic Electronic Components,TRANS PNP 20V 0.03A SMINI3-F2-B,2306,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","30mA","20V","100mV @ 1mA, 10mA","100µA","70 @ 1mA, 10V","150mW","300MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSA5001_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,DSA5001R0LTR-ND,DSA5001R0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SMINI3,0,0,"0.04522","0","3000","Tape & Reel (TR)","-","Active","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSA5001_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,DSA5001R0LCT-ND,DSA5001R0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SMINI3,2232,0,"0.12000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSA5001_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,DSA5001R0LDKR-ND,DSA5001R0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SMINI3,2232,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSC9A01_BED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSC9A01R0LTR-ND,DSC9A01R0L,Panasonic Electronic Components,TRANS NPN 40V 0.05A SSMINI3,0,0,"0.04564","0","3000","Tape & Reel (TR)","-","Active","NPN","50mA","40V","200mV @ 1mA, 10mA","1µA","400 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
http://www.semicon.panasonic.co.jp/ds4/DSC9A01_BED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSC9A01R0LCT-ND,DSC9A01R0L,Panasonic Electronic Components,TRANS NPN 40V 0.05A SSMINI3,2190,0,"0.12000","0","1","Cut Tape (CT)","-","Active","NPN","50mA","40V","200mV @ 1mA, 10mA","1µA","400 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
http://www.semicon.panasonic.co.jp/ds4/DSC9A01_BED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSC9A01R0LDKR-ND,DSC9A01R0L,Panasonic Electronic Components,TRANS NPN 40V 0.05A SSMINI3,2190,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","50mA","40V","200mV @ 1mA, 10mA","1µA","400 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
http://www.semicon.panasonic.co.jp/ds4/DSC9A01_BED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSC9A01T0LTR-ND,DSC9A01T0L,Panasonic Electronic Components,TRANS NPN 40V 0.05A SSMINI3,0,0,"0.04564","0","3000","Tape & Reel (TR)","-","Active","NPN","50mA","40V","200mV @ 1mA, 10mA","1µA","1000 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
http://www.semicon.panasonic.co.jp/ds4/DSC9A01_BED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSC9A01T0LCT-ND,DSC9A01T0L,Panasonic Electronic Components,TRANS NPN 40V 0.05A SSMINI3,1397,0,"0.12000","0","1","Cut Tape (CT)","-","Active","NPN","50mA","40V","200mV @ 1mA, 10mA","1µA","1000 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
