Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://diodes.com/_files/datasheets/DXTN26070CY.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,DXTN26070CY-13DIDKR-ND,DXTN26070CY-13,Diodes Incorporated,TRANS NPN SOT89,1693,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","2A","70V","300mV @ 100mA, 1A","50nA (ICBO)","200 @ 100mA, 2V","700mW","220MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sc5659.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SC2413KT146PTR-ND,2SC2413KT146P,Rohm Semiconductor,TRANS NPN 25V 0.05A SOT-346,0,0,"0.10260","0","3000","Tape & Reel (TR)","-","Not For New Designs","NPN","50mA","25V","300mV @ 1mA, 10mA","500nA (ICBO)","82 @ 1mA, 6V","200mW","300MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sc5659.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SC2413KT146PCT-ND,2SC2413KT146P,Rohm Semiconductor,TRANS NPN 25V 0.05A SOT-346,1584,0,"0.48000","0","1","Cut Tape (CT)","-","Not For New Designs","NPN","50mA","25V","300mV @ 1mA, 10mA","500nA (ICBO)","82 @ 1mA, 6V","200mW","300MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sc5659.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SC2413KT146PDKR-ND,2SC2413KT146P,Rohm Semiconductor,TRANS NPN 25V 0.05A SOT-346,1584,0,"Calculate","0","1","Digi-Reel®","-","Not For New Designs","NPN","50mA","25V","300mV @ 1mA, 10mA","500nA (ICBO)","82 @ 1mA, 6V","200mW","300MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://www.diodes.com/_files/datasheets/ds30944.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,DXT2907ADITR-ND,DXT2907A-13,Diodes Incorporated,TRANS PNP 60V 0.6A SOT89-3,0,0,"0.13200","0","2500","Tape & Reel (TR)","-","Active","PNP","600mA","60V","1.6V @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","1W","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/ds30944.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,DXT2907ADICT-ND,DXT2907A-13,Diodes Incorporated,TRANS PNP 60V 0.6A SOT89-3,1359,0,"0.48000","0","1","Cut Tape (CT)","-","Active","PNP","600mA","60V","1.6V @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","1W","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/ds30944.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,DXT2907ADIDKR-ND,DXT2907A-13,Diodes Incorporated,TRANS PNP 60V 0.6A SOT89-3,1359,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","600mA","60V","1.6V @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","1W","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sb1197k.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SB1197KT146QTR-ND,2SB1197KT146Q,Rohm Semiconductor,TRANS PNP 32V 0.8A SOT-346,0,0,"0.08580","0","3000","Tape & Reel (TR)","-","Active","PNP","800mA","32V","500mV @ 50mA, 500mA","500nA (ICBO)","120 @ 100mA, 3V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sb1197k.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SB1197KT146QCT-ND,2SB1197KT146Q,Rohm Semiconductor,TRANS PNP 32V 0.8A SOT-346,1225,0,"0.48000","0","1","Cut Tape (CT)","-","Active","PNP","800mA","32V","500mV @ 50mA, 500mA","500nA (ICBO)","120 @ 100mA, 3V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sb1197k.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SB1197KT146QDKR-ND,2SB1197KT146Q,Rohm Semiconductor,TRANS PNP 32V 0.8A SOT-346,1225,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","800mA","32V","500mV @ 50mA, 500mA","500nA (ICBO)","120 @ 100mA, 3V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://www.onsemi.com/pub_link/Collateral/BSP52T1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;318E-04;ST;3.jpg,BSP52T1GOSTR-ND,BSP52T1G,ON Semiconductor,TRANS NPN DARL 80V 1A SOT223,0,0,"0.14490","0","1000","Tape & Reel (TR)","-","Active","NPN - Darlington","1A","80V","1.3V @ 500µA, 500mA","10µA","2000 @ 500mA, 10V","800mW","-","-65°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.onsemi.com/pub_link/Collateral/BSP52T1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;318E-04;ST;3.jpg,BSP52T1GOSCT-ND,BSP52T1G,ON Semiconductor,TRANS NPN DARL 80V 1A SOT223,1140,0,"0.48000","0","1","Cut Tape (CT)","-","Active","NPN - Darlington","1A","80V","1.3V @ 500µA, 500mA","10µA","2000 @ 500mA, 10V","800mW","-","-65°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.onsemi.com/pub_link/Collateral/BSP52T1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;318E-04;ST;3.jpg,BSP52T1GOSDKR-ND,BSP52T1G,ON Semiconductor,TRANS NPN DARL 80V 1A SOT223,1140,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN - Darlington","1A","80V","1.3V @ 500µA, 500mA","10µA","2000 @ 500mA, 10V","800mW","-","-65°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/BSR43.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,BSR43TR-ND,BSR43TA,Diodes Incorporated,TRANS NPN 80V 1A SOT-89,1000,0,"0.14400","0","1000","Tape & Reel (TR)","-","Active","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 5V","1W","100MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/BSR43.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,BSR43CT-ND,BSR43TA,Diodes Incorporated,TRANS NPN 80V 1A SOT-89,1130,0,"0.48000","0","1","Cut Tape (CT)","-","Active","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 5V","1W","100MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/BSR43.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,BSR43DKR-ND,BSR43TA,Diodes Incorporated,TRANS NPN 80V 1A SOT-89,1130,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 5V","1W","100MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/ZXTP5401Z.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZXTP5401ZTR-ND,ZXTP5401ZTA,Diodes Incorporated,TRANS PNP 150V 0.6A SOT89,1000,3000,"0.14400","0","1000","Tape & Reel (TR)","-","Active","PNP","600mA","150V","500mV @ 5mA, 50mA","50nA (ICBO)","60 @ 10mA, 5V","1.2W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/ZXTP5401Z.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZXTP5401ZCT-ND,ZXTP5401ZTA,Diodes Incorporated,TRANS PNP 150V 0.6A SOT89,1068,3000,"0.48000","0","1","Cut Tape (CT)","-","Active","PNP","600mA","150V","500mV @ 5mA, 50mA","50nA (ICBO)","60 @ 10mA, 5V","1.2W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/ZXTP5401Z.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZXTP5401ZDKR-ND,ZXTP5401ZTA,Diodes Incorporated,TRANS PNP 150V 0.6A SOT89,1068,3000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","600mA","150V","500mV @ 5mA, 50mA","50nA (ICBO)","60 @ 10mA, 5V","1.2W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.semicon.panasonic.co.jp/ds4/DSA7102_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/MINIP3-F2-B.jpg,DSA7102R0LTR-ND,DSA7102R0L,Panasonic Electronic Components,TRANS PNP 80V 1A MINIP3,1000,0,"0.20010","0","1000","Tape & Reel (TR)","-","Active","PNP","1A","80V","300mV @ 50mA, 500mA","100nA (ICBO)","120 @ 100mA, 2V","1W","150MHz","150°C (TJ)","Surface Mount","TO-243AA","MiniP3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSA7102_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/MINIP3-F2-B.jpg,DSA7102R0LCT-ND,DSA7102R0L,Panasonic Electronic Components,TRANS PNP 80V 1A MINIP3,1027,0,"0.48000","0","1","Cut Tape (CT)","-","Active","PNP","1A","80V","300mV @ 50mA, 500mA","100nA (ICBO)","120 @ 100mA, 2V","1W","150MHz","150°C (TJ)","Surface Mount","TO-243AA","MiniP3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSA7102_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/MINIP3-F2-B.jpg,DSA7102R0LDKR-ND,DSA7102R0L,Panasonic Electronic Components,TRANS PNP 80V 1A MINIP3,1027,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","1A","80V","300mV @ 50mA, 500mA","100nA (ICBO)","120 @ 100mA, 2V","1W","150MHz","150°C (TJ)","Surface Mount","TO-243AA","MiniP3-F2-B"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BUL(B)49D.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-14156-5-ND,BUL49D,STMicroelectronics,TRANS NPN 450V 5A TO-220,1961,0,"0.48580","0","2000","Tube","-","Obsolete","NPN","5A","450V","1.2V @ 800mA, 4A","100µA","4 @ 7A, 10V","80W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.diodes.com/_files/datasheets/ds31493.pdf,//media.digikey.com/Renders/Diodes%20Renders/SBR%203-DFN.jpg,DP0150BLP4-7BDITR-ND,DP0150BLP4-7B,Diodes Incorporated,TRANS PNP 50V 0.1A DFN1006H4-3,0,100000,"0.14688","0","10000","Tape & Reel (TR)","-","Active","PNP","100mA","50V","300mV @ 10mA, 100mA","100nA (ICBO)","200 @ 2mA, 6V","450mW","80MHz","-55°C ~ 150°C (TJ)","Surface Mount","3-XFDFN","X2-DFN1006-3"
http://www.diodes.com/_files/datasheets/ds31493.pdf,//media.digikey.com/Renders/Diodes%20Renders/SBR%203-DFN.jpg,DP0150BLP4-7BDICT-ND,DP0150BLP4-7B,Diodes Incorporated,TRANS PNP 50V 0.1A DFN1006H4-3,9998,100000,"0.49000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","50V","300mV @ 10mA, 100mA","100nA (ICBO)","200 @ 2mA, 6V","450mW","80MHz","-55°C ~ 150°C (TJ)","Surface Mount","3-XFDFN","X2-DFN1006-3"
http://www.diodes.com/_files/datasheets/ds31493.pdf,//media.digikey.com/Renders/Diodes%20Renders/SBR%203-DFN.jpg,DP0150BLP4-7BDIDKR-ND,DP0150BLP4-7B,Diodes Incorporated,TRANS PNP 50V 0.1A DFN1006H4-3,9998,100000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","50V","300mV @ 10mA, 100mA","100nA (ICBO)","200 @ 2mA, 6V","450mW","80MHz","-55°C ~ 150°C (TJ)","Surface Mount","3-XFDFN","X2-DFN1006-3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2sc5868.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SC5868TLRTR-ND,2SC5868TLR,Rohm Semiconductor,TRANS NPN 60V 0.5A TSMT3,0,0,"0.10458","0","3000","Tape & Reel (TR)","-","Not For New Designs","NPN","500mA","60V","300mV @ 10mA, 100mA","1µA (ICBO)","180 @ 50mA, 2V","500mW","300MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2sc5868.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SC5868TLRCT-ND,2SC5868TLR,Rohm Semiconductor,TRANS NPN 60V 0.5A TSMT3,5840,0,"0.49000","0","1","Cut Tape (CT)","-","Not For New Designs","NPN","500mA","60V","300mV @ 10mA, 100mA","1µA (ICBO)","180 @ 50mA, 2V","500mW","300MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2sc5868.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SC5868TLRDKR-ND,2SC5868TLR,Rohm Semiconductor,TRANS NPN 60V 0.5A TSMT3,5840,0,"Calculate","0","1","Digi-Reel®","-","Not For New Designs","NPN","500mA","60V","300mV @ 10mA, 100mA","1µA (ICBO)","180 @ 50mA, 2V","500mW","300MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
http://www.nxp.com/documents/data_sheet/PBHV9515QA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-XFDFN%20Exposed%20Pad.jpg,568-12990-2-ND,PBHV9515QAZ,NXP USA Inc.,TRANS PNP 150V 0.5A DFN1010D-3,0,0,"0.12788","0","5000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","PNP","500mA","150V","100mV @ 5mA, 50mA","100nA","100 @ 200mA, 10V","325mW","75MHz","150°C (TJ)","Surface Mount","3-XDFN Exposed Pad","DFN1010D-3"
http://www.nxp.com/documents/data_sheet/PBHV9515QA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-XFDFN%20Exposed%20Pad.jpg,568-12990-1-ND,PBHV9515QAZ,NXP USA Inc.,TRANS PNP 150V 0.5A DFN1010D-3,4497,0,"0.49000","0","1","Cut Tape (CT)","Automotive, AEC-Q101","Active","PNP","500mA","150V","100mV @ 5mA, 50mA","100nA","100 @ 200mA, 10V","325mW","75MHz","150°C (TJ)","Surface Mount","3-XDFN Exposed Pad","DFN1010D-3"
http://www.nxp.com/documents/data_sheet/PBHV9515QA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-XFDFN%20Exposed%20Pad.jpg,568-12990-6-ND,PBHV9515QAZ,NXP USA Inc.,TRANS PNP 150V 0.5A DFN1010D-3,4497,0,"Calculate","0","1","Digi-Reel®","Automotive, AEC-Q101","Active","PNP","500mA","150V","100mV @ 5mA, 50mA","100nA","100 @ 200mA, 10V","325mW","75MHz","150°C (TJ)","Surface Mount","3-XDFN Exposed Pad","DFN1010D-3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sar514rtl-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SAR514RTLTR-ND,2SAR514RTL,Rohm Semiconductor,TRANS PNP 80V 0.7A TSMT3,0,0,"0.16802","0","3000","Tape & Reel (TR)","-","Active","PNP","700mA","80V","400mV @ 15mA, 300mA","1µA (ICBO)","120 @ 100mA, 3V","1W","380MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sar514rtl-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SAR514RTLCT-ND,2SAR514RTL,Rohm Semiconductor,TRANS PNP 80V 0.7A TSMT3,2899,0,"0.49000","0","1","Cut Tape (CT)","-","Active","PNP","700mA","80V","400mV @ 15mA, 300mA","1µA (ICBO)","120 @ 100mA, 3V","1W","380MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sar514rtl-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SAR514RTLDKR-ND,2SAR514RTL,Rohm Semiconductor,TRANS PNP 80V 0.7A TSMT3,2899,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","700mA","80V","400mV @ 15mA, 300mA","1µA (ICBO)","120 @ 100mA, 3V","1W","380MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
https://www.fairchildsemi.com/datasheets/FS/FSB749.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,FSB749TR-ND,FSB749,Fairchild Semiconductor,TRANS PNP 25V 3A SSOT3,0,36000,"0.10476","0","3000","Tape & Reel (TR)","-","Active","PNP","3A","25V","600mV @ 300mA, 3A","100nA (ICBO)","100 @ 1A, 2V","500mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SuperSOT-3"
https://www.fairchildsemi.com/datasheets/FS/FSB749.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,FSB749CT-ND,FSB749,Fairchild Semiconductor,TRANS PNP 25V 3A SSOT3,2177,36000,"0.49000","0","1","Cut Tape (CT)","-","Active","PNP","3A","25V","600mV @ 300mA, 3A","100nA (ICBO)","100 @ 1A, 2V","500mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SuperSOT-3"
https://www.fairchildsemi.com/datasheets/FS/FSB749.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,FSB749DKR-ND,FSB749,Fairchild Semiconductor,TRANS PNP 25V 3A SSOT3,2177,36000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","3A","25V","600mV @ 300mA, 3A","100nA (ICBO)","100 @ 1A, 2V","500mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SuperSOT-3"
http://diodes.com/_files/datasheets/DXT13003DG.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,DXT13003DG-13DITR-ND,DXT13003DG-13,Diodes Incorporated,TRANS NPN 450V 1.3A SOT223,0,7500,"0.16740","0","2500","Tape & Reel (TR)","-","Active","NPN","1.3A","450V","400mV @ 250mA, 1A","-","16 @ 500mA, 2V","700mW","4MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://diodes.com/_files/datasheets/DXT13003DG.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,DXT13003DG-13DICT-ND,DXT13003DG-13,Diodes Incorporated,TRANS NPN 450V 1.3A SOT223,2070,7500,"0.49000","0","1","Cut Tape (CT)","-","Active","NPN","1.3A","450V","400mV @ 250mA, 1A","-","16 @ 500mA, 2V","700mW","4MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://diodes.com/_files/datasheets/DXT13003DG.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,DXT13003DG-13DIDKR-ND,DXT13003DG-13,Diodes Incorporated,TRANS NPN 450V 1.3A SOT223,2070,7500,"Calculate","0","1","Digi-Reel®","-","Active","NPN","1.3A","450V","400mV @ 250mA, 1A","-","16 @ 500mA, 2V","700mW","4MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
https://www.fairchildsemi.com/datasheets/KS/KSC2328A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC2328AOTATB-ND,KSC2328AOTA,Fairchild Semiconductor,TRANS NPN 30V 2A TO-92L,0,0,"0.08800","0","2000","Tape & Box (TB)","-","Active","NPN","2A","30V","2V @ 30mA, 1.5A","100nA (ICBO)","100 @ 500mA, 2V","1W","120MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC2328A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC2328AOTACT-ND,KSC2328AOTA,Fairchild Semiconductor,TRANS NPN 30V 2A TO-92L,1985,0,"0.49000","0","1","Cut Tape (CT)","-","Active","NPN","2A","30V","2V @ 30mA, 1.5A","100nA (ICBO)","100 @ 500mA, 2V","1W","120MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body (Formed Leads)","TO-92-3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sd2657k.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SD2657KT146TR-ND,2SD2657KT146,Rohm Semiconductor,TRANS NPN 30V 1.5A SOT-346,0,0,"0.13415","0","3000","Tape & Reel (TR)","-","Active","NPN","1.5A","30V","350mV @ 50mA, 1A","100nA (ICBO)","270 @ 100mA, 2V","200mW","330MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sd2657k.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SD2657KT146CT-ND,2SD2657KT146,Rohm Semiconductor,TRANS NPN 30V 1.5A SOT-346,1895,0,"0.49000","0","1","Cut Tape (CT)","-","Active","NPN","1.5A","30V","350mV @ 50mA, 1A","100nA (ICBO)","270 @ 100mA, 2V","200mW","330MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sd2657k.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SD2657KT146DKR-ND,2SD2657KT146,Rohm Semiconductor,TRANS NPN 30V 1.5A SOT-346,1895,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","1.5A","30V","350mV @ 50mA, 1A","100nA (ICBO)","270 @ 100mA, 2V","200mW","330MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sar542f3tr-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/846;HUML2020L3;;3.jpg,2SAR542F3TRTR-ND,2SAR542F3TR,Rohm Semiconductor,TRANS PNP 30V 3A HUML2020L3,0,0,"0.16864","0","3000","Tape & Reel (TR)","-","Active","PNP","3A","30V","200mV @ 50mA, 1A","100nA (ICBO)","200 @ 500mA, 2V","2.1W","240MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","HUML2020L3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sar542f3tr-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/846;HUML2020L3;;3.jpg,2SAR542F3TRCT-ND,2SAR542F3TR,Rohm Semiconductor,TRANS PNP 30V 3A HUML2020L3,1889,0,"0.49000","0","1","Cut Tape (CT)","-","Active","PNP","3A","30V","200mV @ 50mA, 1A","100nA (ICBO)","200 @ 500mA, 2V","2.1W","240MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","HUML2020L3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sar542f3tr-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/846;HUML2020L3;;3.jpg,2SAR542F3TRDKR-ND,2SAR542F3TR,Rohm Semiconductor,TRANS PNP 30V 3A HUML2020L3,1889,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","3A","30V","200mV @ 50mA, 1A","100nA (ICBO)","200 @ 500mA, 2V","2.1W","240MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","HUML2020L3"
http://www.nxp.com/documents/data_sheet/BCP55_BCX55_BC55PA.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-8022-2-ND,"BCX55,115",NXP USA Inc.,TRANS NPN 60V 1A SOT89,0,0,"0.11760","0","1000","Tape & Reel (TR)","-","Active","NPN","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","1.35W","180MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/BCP55_BCX55_BC55PA.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-8022-1-ND,"BCX55,115",NXP USA Inc.,TRANS NPN 60V 1A SOT89,1718,0,"0.49000","0","1","Cut Tape (CT)","-","Active","NPN","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","1.35W","180MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/BCP55_BCX55_BC55PA.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-8022-6-ND,"BCX55,115",NXP USA Inc.,TRANS NPN 60V 1A SOT89,1718,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","1.35W","180MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
