Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
https://www.fairchildsemi.com/datasheets/MM/MMBT2369.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,MMBT2369FSCT-ND,MMBT2369,Fairchild Semiconductor,TRANS NPN 15V 0.2A SOT23,2953,0,"0.23000","0","1","Cut Tape (CT)","-","Active","NPN","200mA","15V","250mV @ 1mA, 10mA","30µA (ICBO)","40 @ 10mA, 1V","350mW","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/MM/MMBT2369.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,MMBT2369FSDKR-ND,MMBT2369,Fairchild Semiconductor,TRANS NPN 15V 0.2A SOT23,2953,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","200mA","15V","250mV @ 1mA, 10mA","30µA (ICBO)","40 @ 10mA, 1V","350mW","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.semicon.panasonic.co.jp/ds4/DSC2002_E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,DSC2002S0LTR-ND,DSC2002S0L,Panasonic Electronic Components,TRANS NPN 50V 0.5A MINI3,0,0,"0.09016","0","3000","Tape & Reel (TR)","-","Active","NPN","500mA","50V","600mV @ 30mA, 300mA","100nA (ICBO)","170 @ 150mA, 10V","200mW","160MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G3-B-B"
http://www.semicon.panasonic.co.jp/ds4/DSC2002_E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,DSC2002S0LCT-ND,DSC2002S0L,Panasonic Electronic Components,TRANS NPN 50V 0.5A MINI3,2832,0,"0.23000","0","1","Cut Tape (CT)","-","Active","NPN","500mA","50V","600mV @ 30mA, 300mA","100nA (ICBO)","170 @ 150mA, 10V","200mW","160MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G3-B-B"
http://www.semicon.panasonic.co.jp/ds4/DSC2002_E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,DSC2002S0LDKR-ND,DSC2002S0L,Panasonic Electronic Components,TRANS NPN 50V 0.5A MINI3,2832,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","500mA","50V","600mV @ 30mA, 300mA","100nA (ICBO)","170 @ 150mA, 10V","200mW","160MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G3-B-B"
https://www.fairchildsemi.com/datasheets/KS/KSC815.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC815YTAFSTB-ND,KSC815YTA,Fairchild Semiconductor,TRANS NPN 45V 0.2A TO-92,0,44000,"0.03841","0","2000","Tape & Box (TB)","-","Active","NPN","200mA","45V","400mV @ 15mA, 150mA","100nA (ICBO)","120 @ 50mA, 1V","400mW","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC815.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC815YTAFSCT-ND,KSC815YTA,Fairchild Semiconductor,TRANS NPN 45V 0.2A TO-92,2335,44000,"0.23000","0","1","Cut Tape (CT)","-","Active","NPN","200mA","45V","400mV @ 15mA, 150mA","100nA (ICBO)","120 @ 50mA, 1V","400mW","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://toshiba.semicon-storage.com/info/docget.jsp?did=19320&prodName=2SC4944,"//media.digikey.com/Renders/Toshiba%20Renders/6-TSSOP%20(5%20Lead),%20SC-88A,%20SOT-353.jpg",2SC4944-GR(TE85LFTR-ND,"2SC4944-GR(TE85L,F",Toshiba Semiconductor and Storage,TRANS NPN 50V 0.15A USV,0,0,"0.06400","0","3000","Tape & Reel (TR)","-","Active","NPN","150mA","50V","250mV @ 10mA, 100mA","100nA (ICBO)","200 @ 2mA, 6V","200mW","80MHz","125°C (TJ)","Surface Mount","5-TSSOP, SC-70-5, SOT-353","USV"
https://toshiba.semicon-storage.com/info/docget.jsp?did=19320&prodName=2SC4944,"//media.digikey.com/Renders/Toshiba%20Renders/6-TSSOP%20(5%20Lead),%20SC-88A,%20SOT-353.jpg",2SC4944-GR(TE85LFCT-ND,"2SC4944-GR(TE85L,F",Toshiba Semiconductor and Storage,TRANS NPN 50V 0.15A USV,2152,0,"0.23000","0","1","Cut Tape (CT)","-","Active","NPN","150mA","50V","250mV @ 10mA, 100mA","100nA (ICBO)","200 @ 2mA, 6V","200mW","80MHz","125°C (TJ)","Surface Mount","5-TSSOP, SC-70-5, SOT-353","USV"
https://toshiba.semicon-storage.com/info/docget.jsp?did=19320&prodName=2SC4944,"//media.digikey.com/Renders/Toshiba%20Renders/6-TSSOP%20(5%20Lead),%20SC-88A,%20SOT-353.jpg",2SC4944-GR(TE85LFDKR-ND,"2SC4944-GR(TE85L,F",Toshiba Semiconductor and Storage,TRANS NPN 50V 0.15A USV,2152,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","150mA","50V","250mV @ 10mA, 100mA","100nA (ICBO)","200 @ 2mA, 6V","200mW","80MHz","125°C (TJ)","Surface Mount","5-TSSOP, SC-70-5, SOT-353","USV"
https://www.fairchildsemi.com/datasheets/KS/KSC388.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC388CYTATB-ND,KSC388CYTA,Fairchild Semiconductor,TRANS NPN 25V 0.05A TO-92,0,178000,"0.03933","0","2000","Tape & Box (TB)","-","Active","NPN","50mA","25V","200mV @ 1.5mA, 15mA","100nA (ICBO)","20 @ 12.5mA, 12.5V","300mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC388.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC388CYTACT-ND,KSC388CYTA,Fairchild Semiconductor,TRANS NPN 25V 0.05A TO-92,1857,178000,"0.23000","0","1","Cut Tape (CT)","-","Active","NPN","50mA","25V","200mV @ 1.5mA, 15mA","100nA (ICBO)","20 @ 12.5mA, 12.5V","300mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://toshiba.semicon-storage.com/info/docget.jsp?did=19292&prodName=2SC4116,"//media.digikey.com/Renders/Toshiba%20Renders/SC-70,%20SOT-323%20PKG.jpg",2SC4116SU-YLFTR-ND,"2SC4116SU-Y,LF",Toshiba Semiconductor and Storage,TRANS NPN 50V 0.15A USM,0,0,"Call","0","0","Tape & Reel (TR)","-","Discontinued","NPN","150mA","50V","250mV @ 10mA, 100mA","100nA (ICBO)","70 @ 2mA, 6V","100mW","80MHz","125°C (TJ)","Surface Mount","SC-70, SOT-323","USM"
https://toshiba.semicon-storage.com/info/docget.jsp?did=19292&prodName=2SC4116,"//media.digikey.com/Renders/Toshiba%20Renders/SC-70,%20SOT-323%20PKG.jpg",2SC4116SU-YLFCT-ND,"2SC4116SU-Y,LF",Toshiba Semiconductor and Storage,TRANS NPN 50V 0.15A USM,1720,0,"0.23000","0","1","Cut Tape (CT)","-","Discontinued","NPN","150mA","50V","250mV @ 10mA, 100mA","100nA (ICBO)","70 @ 2mA, 6V","100mW","80MHz","125°C (TJ)","Surface Mount","SC-70, SOT-323","USM"
https://toshiba.semicon-storage.com/info/docget.jsp?did=19292&prodName=2SC4116,"//media.digikey.com/Renders/Toshiba%20Renders/SC-70,%20SOT-323%20PKG.jpg",2SC4116SU-YLFDKR-ND,"2SC4116SU-Y,LF",Toshiba Semiconductor and Storage,TRANS NPN 50V 0.15A USM,1720,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","NPN","150mA","50V","250mV @ 10mA, 100mA","100nA (ICBO)","70 @ 2mA, 6V","100mW","80MHz","125°C (TJ)","Surface Mount","SC-70, SOT-323","USM"
https://www.fairchildsemi.com/datasheets/KS/KSC1008.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC1008GTATB-ND,KSC1008GTA,Fairchild Semiconductor,TRANS NPN 60V 0.7A TO-92,0,24000,"0.03979","0","2000","Tape & Box (TB)","-","Active","NPN","700mA","60V","400mV @ 50mA, 500mA","100nA (ICBO)","200 @ 500mA, 2V","800mW","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC1008.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC1008GTACT-ND,KSC1008GTA,Fairchild Semiconductor,TRANS NPN 60V 0.7A TO-92,1704,24000,"0.23000","0","1","Cut Tape (CT)","-","Active","NPN","700mA","60V","400mV @ 50mA, 500mA","100nA (ICBO)","200 @ 500mA, 2V","800mW","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSP2907A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP2907ACTATB-ND,KSP2907ACTA,Fairchild Semiconductor,TRANS PNP 60V 0.6A TO-92,0,0,"0.03933","0","2000","Tape & Box (TB)","-","Active","PNP","600mA","60V","1.6V @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","625mW","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSP2907A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP2907ACTACT-ND,KSP2907ACTA,Fairchild Semiconductor,TRANS PNP 60V 0.6A TO-92,1561,0,"0.23000","0","1","Cut Tape (CT)","-","Active","PNP","600mA","60V","1.6V @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","625mW","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/BC/BC337.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",BC33725TARTB-ND,BC33725TAR,Fairchild Semiconductor,TRANS NPN 45V 0.8A TO-92,0,16000,"0.03933","0","2000","Tape & Box (TB)","-","Active","NPN","800mA","45V","700mV @ 50mA, 500mA","100nA","160 @ 100mA, 1V","625mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/BC/BC337.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",BC33725TARCT-ND,BC33725TAR,Fairchild Semiconductor,TRANS NPN 45V 0.8A TO-92,1519,16000,"0.23000","0","1","Cut Tape (CT)","-","Active","NPN","800mA","45V","700mV @ 50mA, 500mA","100nA","160 @ 100mA, 1V","625mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/BC/BC638.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",BC638TATB-ND,BC638TA,Fairchild Semiconductor,TRANS PNP 60V 1A TO-92,0,24000,"0.03910","0","2000","Tape & Box (TB)","-","Active","PNP","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","1W","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/BC/BC638.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",BC638TACT-ND,BC638TA,Fairchild Semiconductor,TRANS PNP 60V 1A TO-92,1504,24000,"0.23000","0","1","Cut Tape (CT)","-","Active","PNP","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","1W","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC1008.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC1008CYTATB-ND,KSC1008CYTA,Fairchild Semiconductor,TRANS NPN 60V 0.7A TO-92,0,0,"0.03979","0","2000","Tape & Box (TB)","-","Active","NPN","700mA","60V","400mV @ 50mA, 500mA","100nA (ICBO)","120 @ 50mA, 2V","800mW","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC1008.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC1008CYTACT-ND,KSC1008CYTA,Fairchild Semiconductor,TRANS NPN 60V 0.7A TO-92,1342,0,"0.23000","0","1","Cut Tape (CT)","-","Active","NPN","700mA","60V","400mV @ 50mA, 500mA","100nA (ICBO)","120 @ 50mA, 2V","800mW","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1463G.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SB1463GRLTR-ND,2SB1463GRL,Panasonic Electronic Components,TRANS PNP 150V 0.05A SSMINI-3,3000,0,"0.23164","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","50mA","150V","1V @ 3mA, 30mA","1µA (ICBO)","130 @ 10mA, 5V","125mW","200MHz","125°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1463G.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SB1463GRLCT-ND,2SB1463GRL,Panasonic Electronic Components,TRANS PNP 150V 0.05A SSMINI-3,4624,0,"0.59000","0","1","Cut Tape (CT)","-","Obsolete","PNP","50mA","150V","1V @ 3mA, 30mA","1µA (ICBO)","130 @ 10mA, 5V","125mW","200MHz","125°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1463G.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SB1463GRLDKR-ND,2SB1463GRL,Panasonic Electronic Components,TRANS PNP 150V 0.05A SSMINI-3,4624,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","50mA","150V","1V @ 3mA, 30mA","1µA (ICBO)","130 @ 10mA, 5V","125mW","200MHz","125°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3"
https://www.fairchildsemi.com/datasheets/KS/KSH122.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",KSH122TFTR-ND,KSH122TF,Fairchild Semiconductor,TRANS NPN DARL 100V 8A DPAK,2000,0,"0.23200","0","2000","Tape & Reel (TR)","-","Active","NPN - Darlington","8A","100V","4V @ 80mA, 8A","10µA","1000 @ 4A, 4V","1.75W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
https://www.fairchildsemi.com/datasheets/KS/KSH122.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",KSH122TFCT-ND,KSH122TF,Fairchild Semiconductor,TRANS NPN DARL 100V 8A DPAK,3252,0,"0.62000","0","1","Cut Tape (CT)","-","Discontinued","NPN - Darlington","8A","100V","4V @ 80mA, 8A","10µA","1000 @ 4A, 4V","1.75W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
https://www.fairchildsemi.com/datasheets/KS/KSH122.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",KSH122TFDKR-ND,KSH122TF,Fairchild Semiconductor,TRANS NPN DARL 100V 8A DPAK,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","NPN - Darlington","8A","100V","4V @ 80mA, 8A","10µA","1000 @ 4A, 4V","1.75W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
http://www.diodes.com/_files/datasheets/ZXT13N20DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT13N20DE6TATR-ND,ZXT13N20DE6TA,Diodes Incorporated,TRANS NPN 20V 4.5A SOT23-6,0,9000,"0.26100","0","3000","Tape & Reel (TR)","-","Active","NPN","4.5A","20V","230mV @ 45mA, 4.5A","100nA","300 @ 1A, 2V","1.1W","96MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT13N20DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT13N20DE6TC-ND,ZXT13N20DE6TC,Diodes Incorporated,TRANS NPN 20V 4.5A SOT23-6,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","4.5A","20V","230mV @ 45mA, 4.5A","100nA","300 @ 1A, 2V","1.1W","96MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT13N20DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT13N20DE6TACT-ND,ZXT13N20DE6TA,Diodes Incorporated,TRANS NPN 20V 4.5A SOT23-6,2588,9000,"0.70000","0","1","Cut Tape (CT)","-","Active","NPN","4.5A","20V","230mV @ 45mA, 4.5A","100nA","300 @ 1A, 2V","1.1W","96MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT13N20DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT13N20DE6TADKR-ND,ZXT13N20DE6TA,Diodes Incorporated,TRANS NPN 20V 4.5A SOT23-6,2588,9000,"Calculate","0","1","Digi-Reel®","-","Active","NPN","4.5A","20V","230mV @ 45mA, 4.5A","100nA","300 @ 1A, 2V","1.1W","96MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT13N20DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,981-ZXT13N20DE6TA-CHP,ZXT13N20DE6TA,Diodes Incorporated,TRANS NPN 20V 4.5A SOT23-6,12000,0,"0.23490","0","3000","Tape & Reel (TR)","-","Active","NPN","4.5A","20V","230mV @ 45mA, 4.5A","100nA","300 @ 1A, 2V","1.1W","96MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT13N15DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT13N15DE6TR-ND,ZXT13N15DE6TA,Diodes Incorporated,TRANS NPN 15V 5A SOT23-6,0,6000,"0.26100","0","3000","Tape & Reel (TR)","-","Active","NPN","5A","15V","200mV @ 100mA, 5A","100nA","300 @ 1A, 2V","1.1W","72MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT13N15DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT13N15DE6TC-ND,ZXT13N15DE6TC,Diodes Incorporated,TRANS NPN 15V 5A SOT23-6,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","5A","15V","200mV @ 100mA, 5A","100nA","300 @ 1A, 2V","1.1W","72MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT13N15DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT13N15DE6CT-ND,ZXT13N15DE6TA,Diodes Incorporated,TRANS NPN 15V 5A SOT23-6,2980,6000,"0.70000","0","1","Cut Tape (CT)","-","Active","NPN","5A","15V","200mV @ 100mA, 5A","100nA","300 @ 1A, 2V","1.1W","72MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT13N15DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT13N15DE6DKR-ND,ZXT13N15DE6TA,Diodes Incorporated,TRANS NPN 15V 5A SOT23-6,2980,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","5A","15V","200mV @ 100mA, 5A","100nA","300 @ 1A, 2V","1.1W","72MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT13N15DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,981-ZXT13N15DE6TA-CHP,ZXT13N15DE6TA,Diodes Incorporated,TRANS NPN 15V 5A SOT23-6,12000,0,"0.23490","0","3000","Tape & Reel (TR)","-","Active","NPN","5A","15V","200mV @ 100mA, 5A","100nA","300 @ 1A, 2V","1.1W","72MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1599.pdf,//media.digikey.com/Renders/Panasonic%20Renders/MINIP3-F2-B.jpg,2SB15990QLTR-ND,2SB15990QL,Panasonic Electronic Components,TRANS PNP 40V 1.5A MINI PWR,2000,0,"0.23610","0","1000","Tape & Reel (TR)","-","Obsolete","PNP","1.5A","40V","1V @ 150mA, 1.5A","100µA","80 @ 1A, 5V","1W","150MHz","150°C (TJ)","Surface Mount","TO-243AA","MiniP3-F1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1599.pdf,//media.digikey.com/Renders/Panasonic%20Renders/MINIP3-F2-B.jpg,2SB15990QLCT-ND,2SB15990QL,Panasonic Electronic Components,TRANS PNP 40V 1.5A MINI PWR,2178,0,"0.59000","0","1","Cut Tape (CT)","-","Obsolete","PNP","1.5A","40V","1V @ 150mA, 1.5A","100µA","80 @ 1A, 5V","1W","150MHz","150°C (TJ)","Surface Mount","TO-243AA","MiniP3-F1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB1599.pdf,//media.digikey.com/Renders/Panasonic%20Renders/MINIP3-F2-B.jpg,2SB15990QLDKR-ND,2SB15990QL,Panasonic Electronic Components,TRANS PNP 40V 1.5A MINI PWR,2178,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","1.5A","40V","1V @ 150mA, 1.5A","100µA","80 @ 1A, 5V","1W","150MHz","150°C (TJ)","Surface Mount","TO-243AA","MiniP3-F1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC5556.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SC555600LTR-ND,2SC555600L,Panasonic Electronic Components,TRANS NPN 10V 0.08A MINI-3,3000,0,"0.23810","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","80mA","10V","-","1µA (ICBO)","110 @ 20mA, 8V","300mW","6GHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC5556.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SC555600LCT-ND,2SC555600L,Panasonic Electronic Components,TRANS NPN 10V 0.08A MINI-3,5503,0,"0.61000","0","1","Cut Tape (CT)","-","Obsolete","NPN","80mA","10V","-","1µA (ICBO)","110 @ 20mA, 8V","300mW","6GHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC5556.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SC555600LDKR-ND,2SC555600L,Panasonic Electronic Components,TRANS NPN 10V 0.08A MINI-3,5503,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","80mA","10V","-","1µA (ICBO)","110 @ 20mA, 8V","300mW","6GHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
http://www.nxp.com/documents/data_sheet/2PB709ART.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-11074-1-ND,"2PB709ART,215",NXP USA Inc.,TRANS PNP 45V 0.1A SOT23-3,7648,0,"0.24000","0","1","Cut Tape (CT)","Automotive, AEC-Q101","Active","PNP","100mA","45V","500mV @ 10mA, 100mA","10nA (ICBO)","210 @ 2mA, 10V","250mW","70MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/2PB709ART.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-11074-6-ND,"2PB709ART,215",NXP USA Inc.,TRANS PNP 45V 0.1A SOT23-3,7648,0,"Calculate","0","1","Digi-Reel®","Automotive, AEC-Q101","Active","PNP","100mA","45V","500mV @ 10mA, 100mA","10nA (ICBO)","210 @ 2mA, 10V","250mW","70MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
