Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.onsemi.com/pub_link/Collateral/BC546-D.PDF,-,BC548CGOS-ND,BC548CG,ON Semiconductor,TRANS NPN 30V 0.1A TO-92,0,0,"Call","0","15000","Bulk","-","Obsolete","NPN","100mA","30V","600mV @ 5mA, 100mA","15nA","420 @ 2mA, 5V","625mW","300MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC546,%20547,%20548%20Rev5.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC548CZL1-ND,BC548CZL1,ON Semiconductor,TRANS NPN 30V 0.1A TO-92,0,0,"Call","0","22000","Tape & Box (TB)","-","Obsolete","NPN","100mA","30V","250mV @ 500µA, 10mA","15nA","420 @ 2mA, 5V","625mW","300MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC546-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC548CZL1G-ND,BC548CZL1G,ON Semiconductor,TRANS NPN 30V 0.1A TO-92,0,0,"Call","0","22000","Tape & Box (TB)","-","Obsolete","NPN","100mA","30V","250mV @ 500µA, 10mA","15nA","420 @ 2mA, 5V","625mW","300MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC550C-D.PDF,-,BC549CGOS-ND,BC549CG,ON Semiconductor,TRANS NPN 30V 0.1A TO-92,0,0,"Call","0","15000","Bulk","-","Obsolete","NPN","100mA","30V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","625mW","250MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC550C-D.PDF,-,BC550CGOS-ND,BC550CG,ON Semiconductor,TRANS NPN 45V 0.1A TO-92,0,0,"Call","0","15000","Bulk","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","625mW","250MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC556,%20557,%20558%20Rev2.pdf",-,BC556BOS-ND,BC556B,ON Semiconductor,TRANS PNP 65V 0.1A TO-92,0,0,"Call","0","20000","Bulk","-","Obsolete","PNP","100mA","65V","650mV @ 5mA, 100mA","100nA","180 @ 2mA, 5V","625mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC556B-D.PDF,-,BC556BGOS-ND,BC556BG,ON Semiconductor,TRANS PNP 65V 0.1A TO-92,0,0,"Call","0","15000","Bulk","-","Obsolete","PNP","100mA","65V","650mV @ 5mA, 100mA","100nA","180 @ 2mA, 5V","625mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC556,%20557,%20558%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC556BZL1-ND,BC556BZL1,ON Semiconductor,TRANS PNP 65V 0.1A TO-92,0,0,"Call","0","20000","Tape & Box (TB)","-","Obsolete","PNP","100mA","65V","650mV @ 5mA, 100mA","100nA","180 @ 2mA, 5V","625mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC556B-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC556BZL1G-ND,BC556BZL1G,ON Semiconductor,TRANS PNP 65V 0.1A TO-92,0,0,"Call","0","20000","Tape & Box (TB)","-","Obsolete","PNP","100mA","65V","650mV @ 5mA, 100mA","100nA","180 @ 2mA, 5V","625mW","280MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC556,%20557,%20558%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC557AZL1-ND,BC557AZL1,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","20000","Tape & Box (TB)","-","Obsolete","PNP","100mA","45V","650mV @ 5mA, 100mA","100nA","120 @ 2mA, 5V","625mW","320MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC556B-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC557AZL1G-ND,BC557AZL1G,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","20000","Tape & Box (TB)","-","Obsolete","PNP","100mA","45V","650mV @ 5mA, 100mA","100nA","120 @ 2mA, 5V","625mW","320MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC556,%20557,%20558%20Rev2.pdf",-,BC557BOS-ND,BC557B,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","20000","Bulk","-","Obsolete","PNP","100mA","45V","650mV @ 5mA, 100mA","100nA","180 @ 2mA, 5V","625mW","320MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC556B-D.PDF,-,BC557BGOS-ND,BC557BG,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","15000","Bulk","-","Obsolete","PNP","100mA","45V","650mV @ 5mA, 100mA","100nA","180 @ 2mA, 5V","625mW","320MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC556,%20557,%20558%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC557BZL1-ND,BC557BZL1,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","20000","Tape & Box (TB)","-","Obsolete","PNP","100mA","45V","650mV @ 5mA, 100mA","100nA","180 @ 2mA, 5V","625mW","320MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC556B-D.PDF,-,BC557CGOS-ND,BC557CG,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","15000","Bulk","-","Obsolete","PNP","100mA","45V","650mV @ 5mA, 100mA","100nA","420 @ 2mA, 5V","625mW","320MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC556,%20557,%20558%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC557CZL1-ND,BC557CZL1,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","20000","Tape & Box (TB)","-","Obsolete","PNP","100mA","45V","650mV @ 5mA, 100mA","100nA","420 @ 2mA, 5V","625mW","320MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC556,%20557,%20558%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC558BRL-ND,BC558BRL,ON Semiconductor,TRANS PNP 30V 0.1A TO-92,0,0,"Call","0","20000","Tape & Reel (TR)","-","Obsolete","PNP","100mA","30V","650mV @ 5mA, 100mA","100nA","180 @ 2mA, 5V","625mW","360MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC556,%20557,%20558%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC558BRL1-ND,BC558BRL1,ON Semiconductor,TRANS PNP 30V 0.1A TO-92,0,0,"Call","0","20000","Tape & Reel (TR)","-","Obsolete","PNP","100mA","30V","650mV @ 5mA, 100mA","100nA","180 @ 2mA, 5V","625mW","360MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC556B-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC558BRL1G-ND,BC558BRL1G,ON Semiconductor,TRANS PNP 30V 0.1A TO-92,0,0,"Call","0","20000","Tape & Reel (TR)","-","Obsolete","PNP","100mA","30V","650mV @ 5mA, 100mA","100nA","180 @ 2mA, 5V","625mW","360MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC556B-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC558BRLG-ND,BC558BRLG,ON Semiconductor,TRANS PNP 30V 0.1A TO-92,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","PNP","100mA","30V","650mV @ 5mA, 100mA","100nA","180 @ 2mA, 5V","625mW","360MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC556,%20557,%20558%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC558BZL1-ND,BC558BZL1,ON Semiconductor,TRANS PNP 30V 0.1A TO-92,0,0,"Call","0","24000","Tape & Box (TB)","-","Obsolete","PNP","100mA","30V","650mV @ 5mA, 100mA","100nA","180 @ 2mA, 5V","625mW","360MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC556B-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC558BZL1G-ND,BC558BZL1G,ON Semiconductor,TRANS PNP 30V 0.1A TO-92,0,0,"Call","0","24000","Tape & Box (TB)","-","Obsolete","PNP","100mA","30V","650mV @ 5mA, 100mA","100nA","180 @ 2mA, 5V","625mW","360MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC556,%20557,%20558%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC558CZL1-ND,BC558CZL1,ON Semiconductor,TRANS PNP 30V 0.1A TO-92,0,0,"Call","0","25000","Tape & Box (TB)","-","Obsolete","PNP","100mA","30V","650mV @ 5mA, 100mA","100nA","420 @ 2mA, 5V","625mW","360MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/SG388-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC558CZL1G-ND,BC558CZL1G,ON Semiconductor,TRANS PNP 30V 0.1A TO-92,0,0,"Call","0","22000","Tape & Box (TB)","-","Obsolete","PNP","100mA","30V","650mV @ 5mA, 100mA","100nA","420 @ 2mA, 5V","625mW","360MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC560C-D.PDF,-,BC560CGOS-ND,BC560CG,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","15000","Bulk","-","Obsolete","PNP","100mA","45V","250mV @ 5mA, 100mA","15nA (ICBO)","380 @ 2mA, 5V","625mW","250MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC559,%20560%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC560CZL1-ND,BC560CZL1,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","20000","Tape & Box (TB)","-","Obsolete","PNP","100mA","45V","250mV @ 5mA, 100mA","15nA (ICBO)","380 @ 2mA, 5V","625mW","250MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC560C-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC560CZL1G-ND,BC560CZL1G,ON Semiconductor,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","20000","Tape & Box (TB)","-","Obsolete","PNP","100mA","45V","250mV @ 5mA, 100mA","15nA (ICBO)","380 @ 2mA, 5V","625mW","250MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC618-D.PDF,-,BC618G-ND,BC618G,ON Semiconductor,TRANS NPN DARL 55V 1A TO-92,0,0,"Call","0","15000","Bulk","-","Obsolete","NPN - Darlington","1A","55V","1.1V @ 200µA, 200mA","50nA","10000 @ 200mA, 5V","625mW","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC618%20Rev3.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC618RL1-ND,BC618RL1,ON Semiconductor,TRANS NPN DARL 55V 1A TO-92,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","1A","55V","1.1V @ 200µA, 200mA","50nA","10000 @ 200mA, 5V","625mW","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC618-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC618RL1G-ND,BC618RL1G,ON Semiconductor,TRANS NPN DARL 55V 1A TO-92,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","1A","55V","1.1V @ 200µA, 200mA","50nA","10000 @ 200mA, 5V","625mW","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC635,%20637,%20%20639%20Rev5.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC635RL1-ND,BC635RL1,ON Semiconductor,TRANS NPN 45V 1A TO-92,0,0,"Call","0","12000","Tape & Reel (TR)","-","Obsolete","NPN","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC635,%20637,%20%20639%20Rev5.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC635RL1G-ND,BC635RL1G,ON Semiconductor,TRANS NPN 45V 1A TO-92,0,0,"Call","0","12000","Tape & Reel (TR)","-","Obsolete","NPN","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC635,%20637,%20%20639%20Rev5.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC635ZL1-ND,BC635ZL1,ON Semiconductor,TRANS NPN 45V 1A TO-92,0,0,"Call","0","12000","Tape & Box (TB)","-","Obsolete","NPN","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC635,%20637,%20%20639%20Rev5.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC635ZL1G-ND,BC635ZL1G,ON Semiconductor,TRANS NPN 45V 1A TO-92,0,0,"Call","0","26000","Tape & Box (TB)","-","Obsolete","NPN","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC635-D.PDF,-,BC637GOS-ND,BC637G,ON Semiconductor,TRANS NPN 60V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC638,%20640(-16)%20Rev2.pdf",-,BC638G-ND,BC638G,ON Semiconductor,TRANS PNP 60V 0.5A TO-92,0,0,"Call","0","15000","Bulk","-","Obsolete","PNP","500mA","60V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC638,%20640(-16)%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC638ZL1-ND,BC638ZL1,ON Semiconductor,TRANS PNP 60V 0.5A TO-92,0,0,"Call","0","12000","Tape & Box (TB)","-","Obsolete","PNP","500mA","60V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC638,%20640(-16)%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC638ZL1G-ND,BC638ZL1G,ON Semiconductor,TRANS PNP 60V 0.5A TO-92,0,0,"Call","0","12000","Tape & Box (TB)","-","Obsolete","PNP","500mA","60V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC635,%20637,%20%20639%20Rev5.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC639-16ZL1-ND,BC639-16ZL1,ON Semiconductor,TRANS NPN 80V 1A TO-92,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","100 @ 150mA, 2V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC635-D.PDF,-,BC639GOS-ND,BC639G,ON Semiconductor,TRANS NPN 80V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC635,%20637,%20%20639%20Rev5.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC639RL1-ND,BC639RL1,ON Semiconductor,TRANS NPN 80V 1A TO-92,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC635,%20637,%20%20639%20Rev5.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC639ZL1-ND,BC639ZL1,ON Semiconductor,TRANS NPN 80V 1A TO-92,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","200MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/BC640-D.PDF,-,BC640-016GOS-ND,BC640-016G,ON Semiconductor,TRANS PNP 80V 0.5A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","500mA","80V","500mV @ 50mA, 500mA","100nA (ICBO)","100 @ 150mA, 2V","625mW","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC638,%20640(-16)%20Rev2.pdf",-,BC640G-ND,BC640G,ON Semiconductor,TRANS PNP 80V 0.5A TO-92,0,0,"Call","0","15000","Bulk","-","Obsolete","PNP","500mA","80V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC638,%20640(-16)%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC640ZL1-ND,BC640ZL1,ON Semiconductor,TRANS PNP 80V 0.5A TO-92,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","PNP","500mA","80V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC638,%20640(-16)%20Rev2.pdf","//media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody),TO-226_bentlead.jpg",BC640ZL1G-ND,BC640ZL1G,ON Semiconductor,TRANS PNP 80V 0.5A TO-92,0,0,"Call","0","12000","Tape & Box (TB)","-","Obsolete","PNP","500mA","80V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","625mW","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC807-xxLT1_Rev6.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC807-16LT3-ND,BC807-16LT3,ON Semiconductor,TRANS PNP 45V 0.5A SOT-23,0,0,"Call","0","40000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC808-(25,%2040)LT1.pdf",//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC808-25LT1-ND,BC808-25LT1,ON Semiconductor,TRANS PNP 25V 0.5A SOT-23,0,0,"Call","0","36000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","25V","700mV @ 50mA, 500mA","100nA (ICBO)","160 @ 100mA, 1V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
"//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BC808-(25,%2040)LT1.pdf",//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC808-40LT1-ND,BC808-40LT1,ON Semiconductor,TRANS PNP 25V 0.5A SOT-23,0,0,"Call","0","33000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","25V","700mV @ 50mA, 500mA","100nA (ICBO)","250 @ 100mA, 1V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
