Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2sd2170.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SD2170T100TR-ND,2SD2170T100,Rohm Semiconductor,TRANS NPN DARL 90V 2A SOT-89,0,0,"Call","0","1000","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","2A","90V","1.5V @ 1mA, 1A","10µA (ICBO)","1000 @ 1A, 2V","2W","80MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2sd2170.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SD2170T100CT-ND,2SD2170T100,Rohm Semiconductor,TRANS NPN DARL 90V 2A SOT-89,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN - Darlington","2A","90V","1.5V @ 1mA, 1A","10µA (ICBO)","1000 @ 1A, 2V","2W","80MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2sd2170.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SD2170T100DKR-ND,2SD2170T100,Rohm Semiconductor,TRANS NPN DARL 90V 2A SOT-89,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN - Darlington","2A","90V","1.5V @ 1mA, 1A","10µA (ICBO)","1000 @ 1A, 2V","2W","80MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/2N1613.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-39.jpg,497-3105-5-ND,2N1613,STMicroelectronics,TRANS NPN 50V 0.5A TO-39,0,0,"Call","0","2500","Tube","-","Obsolete","NPN","500mA","50V","1.5V @ 15mA, 150mA","10nA (ICBO)","40 @ 150mA, 10V","800mW","80MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-205AD, TO-39-3 Metal Can","TO-39"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/2N2222.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-18.jpg,497-3106-5-ND,2N2222,STMicroelectronics,TRANS NPN 30V 0.6A TO-18,0,0,"Call","0","2000","Tube","-","Obsolete","NPN","600mA","30V","1.6V @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","500mW","250MHz","175°C (TJ)","Through Hole","TO-206AA, TO-18-3 Metal Can","TO-18"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/2N2369A.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-18.jpg,497-3107-5-ND,2N2369A,STMicroelectronics,TRANS NPN 15V 0.2A TO-18,0,0,"Call","0","3000","Tube","-","Obsolete","NPN","200mA","15V","500mV @ 10mA, 100mA","400nA","40 @ 10mA, 1V","360mW","675MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-206AA, TO-18-3 Metal Can","TO-18"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/2N3700.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-18.jpg,497-3108-5-ND,2N3700,STMicroelectronics,TRANS NPN 80V 1A TO-18,0,0,"Call","0","1000","Tube","-","Obsolete","NPN","1A","80V","500mV @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","500mW","100MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-206AA, TO-18-3 Metal Can","TO-18"
-,//media.digikey.com/photos/STMicro%20Photos/ST13003-K.JPG,497-3109-5-ND,2N4923,STMicroelectronics,TRANS NPN 80V 1A SOT-32,0,0,"Call","0","2000","Tube","-","Obsolete","NPN","1A","80V","600mV @ 100mA, 1A","500µA","30 @ 500mA, 1V","30W","3MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","-"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/2N720A.pdf,-,497-3112-5-ND,2N720A,STMicroelectronics,TRANS NPN 80V 0.5A TO-18,0,0,"Call","0","2000","Tube","-","Obsolete","NPN","500mA","80V","5V @ 15mA, 150mA","10nA (ICBO)","40 @ 150mA, 10V","500mW","-","175°C (TJ)","Through Hole","TO-206AA, TO-18-3 Metal Can","TO-18"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BC107.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-18.jpg,497-3116-5-ND,BC107,STMicroelectronics,TRANS NPN 45V 0.1A TO-18,0,0,"Call","0","2000","Tube","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","110 @ 2mA, 5V","300mW","-","175°C (TJ)","Through Hole","TO-206AA, TO-18-3 Metal Can","TO-18"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BU941.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-3.jpg,497-3129-5-ND,BU941,STMicroelectronics,TRANS NPN DARL 400V 15A TO-3,0,0,"Call","0","400","Tube","-","Obsolete","NPN - Darlington","15A","400V","2V @ 300mA, 12A","100µA","300 @ 5A, 10V","180W","-","200°C (TJ)","Chassis Mount","TO-204AA, TO-3","TO-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/ce/24/83/67/d0/a7/4a/c4/CD00001235.pdf/files/CD00001235.pdf/jcr:content/translations/en.CD00001235.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-3149-5-ND,ST13005,STMicroelectronics,TRANS NPN 400V 4A TO-220,0,0,"Call","0","2000","Tube","-","Obsolete","NPN","4A","400V","1V @ 1A, 4A","1mA","8 @ 2A, 5V","75W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ST1802HI.pdf,//media.digikey.com/photos/STMicro%20Photos/ISOWATT218.jpg,497-3150-5-ND,ST1802HI,STMicroelectronics,TRANS NPN 600V 10A ISOWATT218,0,0,"Call","0","600","Tube","-","Obsolete","NPN","10A","600V","5V @ 800mA, 4A","1mA","4 @ 5A, 5V","50W","-","150°C (TJ)","Through Hole","ISOWATT-218-3","ISOWATT-218"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STN715.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT223-3L.jpg,497-3178-2-ND,STN715,STMicroelectronics,TRANS NPN 80V 1.5A SOT-223,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","1.5A","80V","500mV @ 100mA, 1A","1mA","40 @ 1A, 2V","1.6W","50MHz","-","Surface Mount","TO-261-4, TO-261AA","SOT-223"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STN715.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT223-3L.jpg,497-3178-1-ND,STN715,STMicroelectronics,TRANS NPN 80V 1.5A SOT-223,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","1.5A","80V","500mV @ 100mA, 1A","1mA","40 @ 1A, 2V","1.6W","50MHz","-","Surface Mount","TO-261-4, TO-261AA","SOT-223"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STN715.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT223-3L.jpg,497-3178-6-ND,STN715,STMicroelectronics,TRANS NPN 80V 1.5A SOT-223,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","1.5A","80V","500mV @ 100mA, 1A","1mA","40 @ 1A, 2V","1.6W","50MHz","-","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.st.com/content/ccc/resource/technical/document/datasheet/06/ff/21/5a/f0/48/47/d4/CD00001254.pdf/files/CD00001254.pdf/jcr:content/translations/en.CD00001254.pdf,//media.digikey.com/Renders/STMicro%20Renders/TO-220FP.jpg,497-3271-5-ND,TIP127FP,STMicroelectronics,TRANS PNP DARL 100V 5A TO-220FP,0,0,"Call","0","2000","Tube","-","Obsolete","PNP - Darlington","5A","100V","4V @ 20mA, 5A","500µA","1000 @ 3A, 3V","2W","-","150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220FP"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/UMT,SST,MMST,2N3904.pdf",//media.digikey.com/Renders/Rohm%20Renders/TO-92-3%20Pkg.jpg,2N3904T93-ND,2N3904T93,Rohm Semiconductor,TRANS NPN 40V 0.2A TO-92,0,0,"Call","0","3000","Tape & Box (TB)","-","Obsolete","NPN","200mA","40V","300mV @ 5mA, 50mA","50nA","100 @ 10mA, 1V","625mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2N3906,mmt,sst,umt.pdf",//media.digikey.com/Renders/Rohm%20Renders/TO-92-3%20Pkg.jpg,2N3906T93-ND,2N3906T93,Rohm Semiconductor,TRANS PNP 40V 0.2A TO-92,0,0,"Call","0","3000","Tape & Box (TB)","-","Obsolete","PNP","200mA","40V","400mV @ 5mA, 50mA","50nA","100 @ 10mA, 1V","625mW","250MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/SST4401_MMST4401_2N4401.pdf,//media.digikey.com/Renders/Rohm%20Renders/TO-92-3%20Pkg.jpg,2N4401T93-ND,2N4401T93,Rohm Semiconductor,TRANS NPN 40V 0.6A TO-92,0,0,"Call","0","3000","Tape & Box (TB)","-","Obsolete","NPN","600mA","40V","750mV @ 50mA, 500mA","100nA (ICBO)","100 @ 150mA, 1V","625mW","250MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/SST4403_MMST4403_2N4403.pdf,//media.digikey.com/Renders/Rohm%20Renders/TO-92-3%20Pkg.jpg,2N4403T93-ND,2N4403T93,Rohm Semiconductor,TRANS PNP 40V 0.6A TO-92,0,0,"Call","0","3000","Tape & Box (TB)","-","Obsolete","PNP","600mA","40V","750mV @ 50mA, 500mA","100nA (ICBO)","100 @ 150mA, 1V","625mW","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sa1036kt146q-e.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SA1036KT146P-ND,2SA1036KT146P,Rohm Semiconductor,TRANS PNP 32V 0.5A SMT3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","32V","600mV @ 30mA, 300mA","1µA (ICBO)","82 @ 100mA, 3V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SA1515S,2SB1237.pdf",//media.digikey.com/renders/Rohm%20Renders/SC-72-3_SPT.jpg,2SA1515STPQ-ND,2SA1515STPQ,Rohm Semiconductor,TRANS PNP 32V 1A SPT,0,0,"Call","0","5000","Tape & Reel (TR)","-","Obsolete","PNP","1A","32V","500mV @ 50mA, 500mA","500nA (ICBO)","120 @ 100mA, 3V","300mW","150MHz","150°C (TJ)","Through Hole","SC-72 Formed Leads","SPT"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SA2090.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SA2090TLR-ND,2SA2090TLR,Rohm Semiconductor,TRANS PNP 60V 0.5A TSMD3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","60V","300mV @ 10mA, 100mA","1µA (ICBO)","180 @ 50mA, 2V","500mW","400MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SA2092.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SA2092TLR-ND,2SA2092TLR,Rohm Semiconductor,TRANS PNP 60V 1A TSMD3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","1A","60V","500mV @ 50mA, 500mA","1µA (ICBO)","180 @ 100mA, 2V","500mW","300MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SA854S.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-72-3_SPT.jpg,2SA854STPQ-ND,2SA854STPQ,Rohm Semiconductor,TRANS PNP 32V 0.5A SPT,0,0,"Call","0","5000","Tape & Box (TB)","-","Obsolete","PNP","500mA","32V","600mV @ 50mA, 500mA","1µA (ICBO)","120 @ 100mA, 3V","300mW","200MHz","150°C (TJ)","Through Hole","SC-72 Formed Leads","SPT"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SA854S.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-72-3_SPT.jpg,2SA854STPR-ND,2SA854STPR,Rohm Semiconductor,TRANS PNP 32V 0.5A SPT,0,0,"Call","0","5000","Tape & Box (TB)","-","Obsolete","PNP","500mA","32V","600mV @ 50mA, 500mA","1µA (ICBO)","180 @ 100mA, 3V","300mW","200MHz","150°C (TJ)","Through Hole","SC-72 Formed Leads","SPT"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1zzz(A),%202SDzzzz(A).pdf",//media.digikey.com/Renders/Rohm%20Renders/TO-220-3%20Full%20Pack.jpg,2SB1186AE-ND,2SB1186AE,Rohm Semiconductor,TRANS PNP 160V 1.5A TO220FP,0,0,"Call","0","500","Bulk","-","Obsolete","PNP","1.5A","160V","2V @ 100mA, 1A","1µA (ICBO)","60 @ 1A, 5V","2W","50MHz","150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220FP"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1236A,1275_RevB.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1236ATV2P-ND,2SB1236ATV2P,Rohm Semiconductor,TRANS PNP 160V 1.5A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP","1.5A","160V","2V @ 100mA, 1A","1µA (ICBO)","82 @ 100mA, 5V","1W","50MHz","150°C (TJ)","Through Hole","ATV","ATV"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1236A,1275_RevB.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1236ATV2Q-ND,2SB1236ATV2Q,Rohm Semiconductor,TRANS PNP 160V 1.5A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP","1.5A","160V","2V @ 100mA, 1A","1µA (ICBO)","120 @ 100mA, 5V","1W","50MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1236_Rev1.1.pdf,//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1236TV2Q-ND,2SB1236TV2Q,Rohm Semiconductor,TRANS PNP 120V 1.5A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP","1.5A","120V","2V @ 100mA, 1A","1µA (ICBO)","120 @ 100mA, 5V","1W","50MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1236_Rev1.1.pdf,//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1236TV2R-ND,2SB1236TV2R,Rohm Semiconductor,TRANS PNP 120V 1.5A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP","1.5A","120V","2V @ 100mA, 1A","1µA (ICBO)","180 @ 100mA, 5V","1W","50MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SA1515S,2SB1237.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1237TV2P-ND,2SB1237TV2P,Rohm Semiconductor,TRANS PNP 32V 1A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP","1A","32V","500mV @ 50mA, 500mA","500nA (ICBO)","82 @ 100mA, 3V","1W","150MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SA1515S,2SB1237.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1237TV2Q-ND,2SB1237TV2Q,Rohm Semiconductor,TRANS PNP 32V 1A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP","1A","32V","500mV @ 50mA, 500mA","500nA (ICBO)","120 @ 100mA, 3V","1W","150MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SA1515S,2SB1237.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1237TV2R-ND,2SB1237TV2R,Rohm Semiconductor,TRANS PNP 32V 1A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP","1A","32V","500mV @ 50mA, 500mA","500nA (ICBO)","180 @ 100mA, 3V","1W","150MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1189,1238_RevB.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1238TV2P-ND,2SB1238TV2P,Rohm Semiconductor,TRANS PNP 80V 0.7A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP","700mA","80V","400mV @ 50mA, 500mA","500nA (ICBO)","82 @ 100mA, 3V","1W","100MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1183,1239.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1239TV2-ND,2SB1239TV2,Rohm Semiconductor,TRANS PNP DARL 40V 2A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP - Darlington","2A","40V","1.5V @ 1.2mA, 600mA","1µA (ICBO)","1000 @ 500mA, 2V","1W","-","150°C (TJ)","Through Hole","3-SIP","ATV"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1182,1240_Rev10.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1240TV2P-ND,2SB1240TV2P,Rohm Semiconductor,TRANS PNP 32V 2A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP","2A","32V","800mV @ 200mA, 2A","1µA (ICBO)","82 @ 500mA, 3V","1W","100MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1182,1240_Rev10.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1240TV2Q-ND,2SB1240TV2Q,Rohm Semiconductor,TRANS PNP 32V 2A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP","2A","32V","800mV @ 200mA, 2A","1µA (ICBO)","120 @ 500mA, 3V","1W","100MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1182,1240_Rev10.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1240TV2R-ND,2SB1240TV2R,Rohm Semiconductor,TRANS PNP 32V 2A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP","2A","32V","800mV @ 200mA, 2A","1µA (ICBO)","180 @ 500mA, 3V","1W","100MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1184,1243.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1243TV2P-ND,2SB1243TV2P,Rohm Semiconductor,TRANS PNP 50V 3A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP","3A","50V","1V @ 200mA, 2A","1µA (ICBO)","82 @ 500mA, 3V","1W","70MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2sb1308.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SB1308T100P-ND,2SB1308T100P,Rohm Semiconductor,TRANS PNP 20V 3A SOT-89,0,0,"Call","0","1000","Tape & Reel (TR)","-","Obsolete","PNP","3A","20V","450mV @ 150mA, 1.5A","500nA (ICBO)","82 @ 500mA, 2V","2W","120MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1443_RevB.pdf,//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SB1443TV2Q-ND,2SB1443TV2Q,Rohm Semiconductor,TRANS PNP 50V 2A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","PNP","2A","50V","350mV @ 50mA, 1A","100nA (ICBO)","120 @ 500mA, 2V","1W","200MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SC2412K,4081,4617,5658,1740S.pdf",//media.digikey.com/renders/Rohm%20Renders/SC-72-3_SPT.jpg,2SC1740STPS-ND,2SC1740STPS,Rohm Semiconductor,TRANS NPN 50V 0.15A SPT,0,0,"Call","0","5000","Tape & Box (TB)","-","Obsolete","NPN","150mA","50V","400mV @ 5mA, 50mA","100nA (ICBO)","270 @ 1mA, 6V","300mW","180MHz","150°C (TJ)","Through Hole","SC-72 Formed Leads","SPT"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SC4097_RevA.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-72-3_SPT.jpg,2SC1741STPR-ND,2SC1741STPR,Rohm Semiconductor,TRANS NPN 32V 0.5A SPT,0,0,"Call","0","5000","Tape & Box (TB)","-","Obsolete","NPN","500mA","32V","600mV @ 50mA, 500mA","1µA (ICBO)","180 @ 100mA, 3V","300mW","250MHz","150°C (TJ)","Through Hole","SC-72 Formed Leads","SPT"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sc2412kt146q-e.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SC2412KT246R-ND,2SC2412KT246R,Rohm Semiconductor,TRANS NPN 50V 0.15A SOT-346 TR,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","150mA","50V","400mV @ 5mA, 50mA","100nA (ICBO)","180 @ 1mA, 6V","200mW","180MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SC3415S,2sc4061k,2SC4015.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SC4015TV2N-ND,2SC4015TV2N,Rohm Semiconductor,TRANS NPN 300V 0.1A ATV,0,0,"Call","0","2500","Tape & Reel (TR)","-","Obsolete","NPN","100mA","300V","2V @ 5mA, 50mA","500nA (ICBO)","56 @ 10mA, 10V","1W","100MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2sa1759,2SC4505,4620.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SC4620TV2P-ND,2SC4620TV2P,Rohm Semiconductor,TRANS NPN 400V 0.1A ATV,0,0,"Call","0","2500","Tape & Reel (TR)","-","Obsolete","NPN","100mA","400V","500mV @ 1mA, 10mA","10µA (ICBO)","82 @ 10mA, 10V","1W","20MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2sc5060.pdf,//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SC5060TV2M-ND,2SC5060TV2M,Rohm Semiconductor,TRANS NPN DARL 90V 1A ATV,0,0,"Call","0","2500","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","1A","90V","1.5V @ 1mA, 500mA","10µA (ICBO)","1000 @ 500mA, 3V","1W","80MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/Transistor%20Catalog%202005.pdf#page=18,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SC5731T100Q-ND,2SC5731T100Q,Rohm Semiconductor,TRANS NPN 30V 2A SOT-89,0,0,"Call","0","1000","Tape & Reel (TR)","-","Obsolete","NPN","2A","30V","-","-","-","-","-","-","Surface Mount","TO-243AA","MPT3"
-,//media.digikey.com/Renders/Rohm%20Renders/846;CPT3;;3.jpg,2SC5732TLQ-ND,2SC5732TLQ,Rohm Semiconductor,TRANS NPN 30V 5A SOT-428,0,0,"Call","0","2500","Tape & Reel (TR)","-","Obsolete","NPN","5A","30V","-","-","-","-","-","-","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","CPT3"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1zzz(A),%202SDzzzz(A).pdf",//media.digikey.com/Renders/Rohm%20Renders/TO-220-3%20Full%20Pack.jpg,2SD1763AE-ND,2SD1763AE,Rohm Semiconductor,TRANS NPN 160V 1.5A TO220FP,0,0,"Call","0","1","Bulk","-","Obsolete","NPN","1.5A","160V","2V @ 100mA, 1A","1µA (ICBO)","60 @ 100mA, 5V","2W","80MHz","150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220FP"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SD1857A,1918_RevC.pdf",//media.digikey.com/renders/Rohm%20Renders/ATV_ATV%20Pkg.jpg,2SD1857ATV2P-ND,2SD1857ATV2P,Rohm Semiconductor,TRANS NPN 160V 1.5A ATV,0,0,"Call","0","2500","Tape & Box (TB)","-","Obsolete","NPN","1.5A","160V","2V @ 100mA, 1A","1µA (ICBO)","82 @ 100mA, 5V","1W","80MHz","150°C (TJ)","Through Hole","3-SIP","ATV"
